id,xIndex,yIndex,AUTO,xcoord,ycoord,BOOL_ROAD,BOOL_RAILWAY,BOOL_WATERCOURSE
139,6,14,85,1783439.3047752818,6799959.258409872,True,True,False
140,6,15,86,1780109.7748548063,6759593.5665093055,True,True,False
141,6,16,87,1776820.6259861235,6719424.187607847,True,True,False
142,6,17,88,1773571.1558238894,6679448.475838143,True,True,False
143,6,18,89,1770360.678413958,6639663.829364685,True,False,False
144,6,19,90,1767188.5237210882,6600067.689370067,True,True,False
145,6,20,91,1767199.6741939245,6575168.183307994,True,True,False
152,7,2,92,1873926.1383037618,7282359.9352475,True,True,False
153,7,3,93,1865684.4652172525,7253838.577101134,True,True,False
154,7,4,94,1861632.1190124003,7211170.105661735,True,True,False
155,7,5,95,1857631.9883276417,7168729.424189931,True,True,False
156,7,6,96,1853683.1018639544,7126513.34771346,True,True,False
157,7,7,97,1849784.5124507584,7084518.747944834,True,True,False
158,7,8,98,1845935.2963057037,7042742.551910133,True,True,False
159,7,9,99,1842134.5523214852,7001181.740617894,True,True,False
160,7,10,100,1838381.4013785343,6959833.347766564,False,True,False
161,7,11,101,1834674.9856825084,6918694.458489375,False,True,False
162,7,12,102,1831014.4681255426,6877762.208135156,True,True,False
163,7,13,103,1827399.0316702777,6837033.78108404,True,True,False
164,7,14,104,1823827.8787557292,6796506.409596766,True,True,False
165,7,15,105,1820300.2307240968,6756177.372696532,True,True,False
166,7,16,106,1816815.327267665,6716043.995082201,True,True,False
167,7,17,107,1813372.4258949826,6676103.646071939,True,True,False
168,7,18,108,1809970.80141554,6636353.738576165,True,True,False
169,7,19,109,1806609.7454422042,6596791.728098943,True,True,False
170,7,20,110,1807661.825192324,6565327.310812986,True,True,False
171,7,21,111,1815754.1703454184,6525572.229273771,True,False,False
177,8,2,112,1914384.5713855817,7287501.047909418,False,False,False
178,8,3,113,1908380.5974954779,7249709.35968203,True,True,False
179,8,4,114,1904101.9814931436,7207088.414874539,True,False,False
180,8,5,115,1899878.4347331983,7164694.358406159,True,True,False
181,8,6,116,1895708.934430133,7122524.027648382,True,True,False
182,8,7,117,1891592.4831574631,7080574.315969387,True,True,False
183,8,8,118,1887528.1080715614,7038842.17138804,True,True,False
184,8,9,119,1883514.8601637445,6997324.595266836,True,True,False
185,8,10,120,1879551.813539434,6956018.641042466,True,True,False
186,8,11,121,1875638.0647232495,6914921.412992787,True,True,False
187,8,12,122,1871772.7319889658,6874030.065038862,True,True,False
188,8,13,123,1867954.9547133006,6833341.799580964,True,True,False
189,8,14,124,1864183.892752553,6792853.866367392,True,True,False
190,8,15,125,1860458.725841166,6752563.561394996,True,True,False
191,8,16,126,1856778.6530113127,6712468.225840343,True,True,False
192,8,17,127,1853142.8920326652,6672565.245020543,True,True,False
193,8,18,128,1849550.6788715308,6632852.047382758,True,True,False
194,8,19,129,1846001.2671685799,6593326.103521402,True,True,False
195,8,20,130,1842493.9277344374,6553984.92522222,False,True,False
196,8,21,131,1840251.4637410915,6515895.800920426,True,True,False
197,8,22,132,1848455.6671707786,6487435.676722281,True,True,False
201,9,1,133,1966404.0640514982,7315028.492073938,False,True,False
202,9,2,134,1955606.4942546377,7288144.217464544,True,True,False
203,9,3,135,1951034.3277486658,7245355.667656891,True,True,False
204,9,4,136,1946530.2685054506,7202784.767042302,True,False,False
205,9,5,137,1942084.1116138475,7160439.806858175,True,False,False
206,9,6,138,1937694.783438825,7118317.647919881,True,True,False
207,9,7,139,1933361.2369116095,7076415.206319262,True,True,False
208,9,8,140,1929082.4507185456,7034729.452104865,True,True,False
209,9,9,141,1924857.428519403,6993257.40800005,True,True,False
210,9,10,142,1920685.1981938966,6951996.148157688,False,True,False
211,9,11,143,1916564.811115243,6910942.79695016,False,True,False
212,9,12,144,1912495.341449632,6870094.527793609,True,True,False
213,9,13,145,1908475.885480553,6829448.562005142,True,True,False
214,9,14,146,1904505.5609569424,6789002.167692005,True,True,False
215,9,15,147,1900583.5064642031,6748752.658671652,True,True,False
216,9,16,148,1896708.8808171507,6708697.393421651,True,True,False
217,9,17,149,1892880.8624740113,6668833.774058495,True,True,False
218,9,18,150,1889098.6489706328,6629159.245344378,True,True,False
219,9,19,151,1885361.456374091,6589671.293720983,True,True,False
220,9,20,152,1881662.1601464094,6550388.120524855,True,True,False
221,9,21,153,1896456.0832865164,6528729.435838374,True,True,False
221,9,21,154,1869053.4068000203,6513947.815684835,True,True,False
222,9,22,155,1861562.206311754,6482434.472217883,True,False,False
226,10,1,156,2004988.6751065631,7319479.673650438,False,False,False
227,10,2,157,1998433.9808316207,7283524.722584797,True,True,False
228,10,3,158,1993643.4796688538,7240778.247417363,False,False,False
229,10,4,159,1988914.844818735,7198259.889596639,True,True,False
230,10,5,160,1984246.9238361663,7155966.478605026,False,True,False
231,10,6,161,1979638.5929022208,7113894.899780326,True,True,False
232,10,7,162,1975088.7559471277,7072042.092985322,True,True,False
233,10,8,163,1970596.3438051941,7030405.051315346,True,True,False
234,10,9,164,1966160.3134003023,6988980.819842545,True,True,False
235,10,10,165,1961779.6469607258,6947766.4943956705,True,True,False
236,10,11,166,1957453.3512620314,6906759.220374129,True,True,False
237,10,12,167,1953180.4568969202,6865956.1915952545,True,True,False
238,10,13,168,1948960.0175708863,6825354.649173633,True,True,False
239,10,14,169,1944791.1094226553,6784951.880431484,True,True,False
240,10,15,170,1940672.830368384,6744745.217839046,True,True,False
241,10,16,171,1936604.2994686693,6704732.037984031,True,True,False
242,10,17,172,1932584.6563174492,6664909.760569142,True,True,False
243,10,18,173,1928613.0604519155,6625275.847436863,True,True,False
244,10,19,174,1924688.6907826166,6585827.801620514,True,True,False
245,10,20,175,1920810.7450429383,6546563.166420828,True,True,False
246,10,21,176,1923145.3490669306,6523918.253516734,True,True,False
251,11,1,177,2038260.3264456154,7317765.936324186,False,True,False
252,11,2,178,2041075.763767069,7278555.905684292,True,True,False
253,11,3,179,2036205.8943573036,7235977.881244763,True,True,False
254,11,4,180,2031253.5920714529,7193514.5449876515,True,True,False
255,11,5,181,2026364.7926155252,7151275.116878542,True,True,False
256,11,6,182,2021538.3226801367,7109256.507833726,True,True,False
257,11,7,183,2016773.0378626888,7067455.682512684,False,True,False
258,11,8,184,2012067.821789404,7025869.658054002,True,True,True
259,11,9,185,2007421.5852690388,6984495.502846781,True,True,True
260,11,10,186,2002833.265476952,6943330.335336442,True,True,False
261,11,11,187,1998301.8251682764,6902371.322863724,True,True,False
262,11,12,188,1993826.2519189978,6861615.680535878,True,True,False
263,11,13,189,1989405.5573937905,6821060.670128922,True,False,False
264,11,14,190,1985038.7766395356,6780703.599020041,True,True,False
265,11,15,191,1980724.9674034677,6740541.819149079,True,True,False
266,11,16,192,1976463.2094749708,6700572.726008261,True,True,False
267,11,17,193,1972252.604050068,6660793.757659186,True,True,False
268,11,18,194,1968092.2731177078,6621202.393776272,True,True,False
269,11,19,195,1963981.358866984,6581796.15471578,True,True,False
270,11,20,196,1959919.0231144617,6542572.600609616,True,True,False
271,11,21,197,1961118.2817242895,6514970.674554617,True,True,False
277,12,2,198,2072525.2473425288,7264440.2442173455,False,True,False
278,12,3,199,2078719.4310978618,7230955.386814467,True,True,True
279,12,4,200,2073544.4095219471,7188549.530206694,True,True,True
280,12,5,201,2068435.6562451844,7146366.498623639,True,True,False
281,12,6,202,2063391.949188104,7104403.229592826,True,True,False
282,12,7,203,2058412.0963094828,7062656.713573885,True,True,True
283,12,8,204,2053494.9346965929,7021123.992723728,True,True,True
284,12,9,205,2048639.3296881635,6979802.159696073,True,True,True
285,12,10,206,2043844.174028708,6938688.356474148,True,True,False
286,12,11,207,2039108.3870529064,6897779.773235502,True,True,False
287,12,12,208,2034430.9138988317,6857073.647247947,True,True,False
288,12,13,209,2029810.7247488245,6816567.2617955515,True,False,False
289,12,14,210,2025246.8140969125,6776257.945133836,True,False,False
290,12,15,211,2020738.20004169,6736143.069473096,True,True,False
291,12,16,212,2016283.9236036486,6696220.049989143,True,True,False
292,12,17,213,2011883.0480659767,6656486.343860419,True,True,False
293,12,18,214,2007534.658337898,6616939.4493308095,True,True,False
294,12,19,215,2003237.8603396628,6577576.904797243,True,True,False
295,12,20,216,1998991.7804083412,6538396.287921362,True,True,False
296,12,21,217,1994813.9349475938,6499409.402435135,True,True,False
297,12,22,218,1993461.8362358203,6462719.6413421985,True,True,False
302,13,2,219,2127130.247513237,7250330.762747474,False,False,False
303,13,3,220,2121181.9681135314,7225711.616680441,True,False,True
304,13,4,221,2115785.214783221,7183365.676289877,True,True,True
305,13,5,222,2110457.470809995,7141241.43402001,True,True,True
306,13,6,223,2105197.466090706,7099335.855018257,True,True,True
307,13,7,224,2100003.961664885,7057645.956524726,True,True,True
308,13,8,225,2094875.7487743332,7016168.806667626,True,True,False
309,13,9,226,2089811.6479564162,6974901.523291746,True,True,True
310,13,10,227,2084810.5081696622,6933841.272818916,True,True,True
311,13,11,228,2079871.2059503405,6892985.269139485,True,True,False
312,13,12,229,2074992.644598762,6852330.772533764,True,True,False
313,13,13,230,2070173.7533940852,6811875.08862256,True,False,False
314,13,14,231,2065413.4868364776,6771615.567345855,True,False,False
315,13,15,232,2060710.8239155472,6731549.601968745,True,True,False
316,13,16,233,2056064.7674039728,6691674.6281138025,True,False,False
317,13,17,234,2051474.3431753512,6651988.122819049,True,True,False
318,13,18,235,2046938.5995452956,6612487.603620721,True,True,False
319,13,19,236,2042456.6066348695,6573170.627660089,True,True,False
320,13,20,237,2038027.455755492,6534034.7908135755,True,True,False
321,13,21,238,2033650.2588144687,6495077.726845479,True,True,False
322,13,22,239,2029395.361039317,6458856.654687709,True,True,False
327,14,2,240,2168826.19796568,7247630.025488727,False,False,False
328,14,3,241,2163591.403305649,7220247.457740527,True,False,False
329,14,4,242,2157973.944541056,7177963.847803004,True,True,False
330,14,5,243,2152428.2108841673,7135900.765985886,False,True,False
331,14,6,244,2146952.884979659,7094055.206040277,True,True,False
332,14,7,245,2141546.681691485,7052424.212943304,True,True,False
333,14,8,246,2136208.347132967,7011004.881724593,True,True,False
334,14,9,247,2130936.6577315195,6969794.356324577,True,True,False
335,14,10,248,2125730.419326575,6928789.828483525,True,True,True
336,14,11,249,2120588.466299361,6887988.536660423,True,True,False
337,14,12,250,2115509.660733229,6847387.76498073,True,True,False
338,14,13,251,2110492.8916033003,6806984.842212146,True,True,False
339,14,14,252,2105537.0739942533,6766777.140767482,True,True,False
340,14,15,253,2100641.1483451193,6726762.075733887,True,True,False
341,14,16,254,2095804.0797200236,6686937.103927509,True,True,False
342,14,17,255,2091024.8571038276,6647299.72297292,True,True,False
343,14,18,256,2086302.4927217155,6607847.470406476,True,True,False
344,14,19,257,2081636.0213817628,6568577.922802936,True,True,False
345,14,20,258,2077024.4998396111,6529488.694924591,True,True,False
346,14,21,259,2072467.006184384,6490577.438892272,True,True,False
347,14,22,260,2068941.6767211328,6452950.895702604,True,True,False
348,14,23,261,2076927.76754595,6420782.337634594,True,True,False
352,15,2,262,2210119.596523635,7243775.616574345,True,True,False
353,15,3,263,2205945.654975114,7214563.830683154,True,True,False
354,15,4,264,2200108.5552549516,7172344.942308563,True,True,False
355,15,5,265,2194345.870212568,7130345.369664434,True,True,False
356,15,6,266,2188656.236036113,7088562.136063796,True,True,False
357,15,7,267,2183038.3221810106,7046992.315152812,True,True,False
358,15,8,268,2177490.8303717347,7005633.0297691915,False,True,False
359,15,9,269,2172012.493639089,6964481.450831053,True,True,False
360,15,10,270,2166602.075391541,6923534.796255329,True,False,True
361,15,11,271,2161258.3685192154,6882790.329904789,True,True,False
362,15,12,272,2155980.194529243,6842245.360562798,True,True,False
363,15,13,273,2150766.4027111703,6801897.24093501,True,True,False
364,15,14,274,2145615.8693312677,6761743.366677131,True,True,False
365,15,15,275,2140527.4968545474,6721781.175448025,True,True,False
366,15,16,276,2135500.213193415,6682008.14598734,True,True,False
367,15,17,277,2130532.970981903,6642421.797216959,True,True,False
368,15,18,278,2125624.7468744665,6603019.687365544,True,True,False
369,15,19,279,2120774.540868413,6563799.413115499,True,True,False
370,15,20,280,2115981.375649021,6524758.608771674,True,True,False
371,15,21,281,2111244.2959564826,6485894.945451175,True,True,False
372,15,22,282,2106562.3679738413,6447206.130293634,True,True,True
373,15,23,283,2102194.4422520353,6408883.539202639,True,True,True
374,15,24,284,2104701.5066802143,6377846.453401389,True,True,True
377,16,2,285,2252507.8028374086,7237938.920433805,False,False,False
378,16,3,286,2248242.662525136,7208661.689416259,False,True,False
379,16,4,287,2242187.023841353,7166509.889815438,False,True,False
380,16,5,288,2236208.4623750634,7124576.151893412,True,True,False
381,16,6,289,2230305.568676708,7082857.529457129,True,False,False
382,16,7,290,2224476.9675826766,7041351.125728679,False,True,False
383,16,8,291,2218721.317189978,7000054.092236361,False,False,False
384,16,9,292,2213037.3078672295,6958963.627734925,True,True,False
385,16,10,293,2207423.6613004934,6918076.977154016,True,True,True
386,16,11,294,2201879.1295725442,6877391.430574023,True,True,True
387,16,12,295,2196402.4942742204,6836904.322228569,True,True,False
388,16,13,296,2190992.5656465753,6796613.029532726,True,True,False
389,16,14,297,2185648.1817526,6756514.97213633,True,True,False
390,16,15,298,2180368.2076773387,6716607.611001564,True,True,False
391,16,16,299,2175151.5347552933,6676888.447504124,True,True,False
392,16,17,300,2169997.0798240216,6637355.022557276,True,True,False
393,16,18,301,2164903.7845029277,6598004.915758149,True,True,False
394,16,19,302,2159870.6144962567,6558835.744555556,True,True,False
395,16,20,303,2154896.5589193595,6519845.163438782,True,True,False
396,16,21,304,2149980.6296473327,6481030.863146708,True,True,False
397,16,22,305,2145121.860685182,6442390.569896635,True,True,True
398,16,23,306,2140319.3075586855,6403922.044632321,True,True,False
399,16,24,307,2136986.897639185,6368521.0749085415,True,True,False
402,17,2,308,2294907.8916751626,7231841.86301388,True,False,False
403,17,3,309,2290480.387144997,7202542.02047898,True,False,False
404,17,4,310,2284207.348338704,7160459.652212032,True,True,False
405,17,5,311,2278014.021433444,7118594.050658795,True,True,False
406,17,6,312,2271898.9521829346,7076942.301025274,True,True,False
407,17,7,313,2265860.721615527,7035501.5369906,True,True,False
408,17,8,314,2259897.944982995,6994268.939631515,True,True,False
409,17,9,315,2254009.270746412,6953241.736374623,True,True,False
410,17,10,316,2248193.379597606,6912417.199975585,True,True,False
411,17,11,317,2242448.9835147653,6871792.647524474,True,False,True
412,17,12,318,2236774.8248508233,6831365.439476553,True,True,False
413,17,13,319,2231169.6754533104,6791132.978707693,True,True,False
414,17,14,320,2225632.335814432,6751092.709593778,True,True,False
415,17,15,321,2220161.634250169,6711242.117113374,True,True,False
416,17,16,322,2214756.426107273,6671578.725972968,True,False,False
417,17,17,323,2209415.5929970546,6632100.099754188,True,False,False
418,17,18,324,2204138.042054932,6592803.840082321,False,True,False
419,17,19,325,2198922.7052247394,6553687.585815543,True,True,False
420,17,20,326,2193768.5385668445,6514749.012254257,True,True,False
421,17,21,327,2188674.521589163,6475985.830369987,True,True,False
422,17,22,328,2183639.656600198,6437395.78605325,True,True,True
423,17,23,329,2178662.9680832685,6398976.659379855,True,True,False
424,17,24,330,2173775.8849611245,6360752.689092963,True,False,False
425,17,25,331,2178630.497694397,6337570.33233059,True,True,False
427,18,2,332,2337246.5967612513,7225526.425522749,True,False,False
428,18,3,333,2332656.8124743495,7196205.842437027,True,True,False
429,18,4,334,2326167.548553853,7154195.222683477,True,True,False
430,18,5,335,2319760.6025604787,7112400.034532948,True,True,False
431,18,6,336,2313434.476313368,7070817.395468185,True,True,False
432,18,7,337,2307187.7078643604,7029444.470480154,True,False,False
433,18,8,338,2301018.8704221537,6988278.471026617,True,True,False
434,18,9,339,2294926.571314254,6947316.65401705,True,True,False
435,18,10,340,2288909.450985194,6906556.320823203,True,True,False
436,18,11,341,2282966.1820295607,6865994.816314559,True,True,True
437,18,12,342,2277095.4682584493,6825629.527917997,True,True,False
438,18,13,343,2271296.043798008,6785457.884700995,True,True,False
439,18,14,344,2265566.672218815,6745477.356477658,True,True,False
440,18,15,345,2259906.1456948672,6705685.4529370135,True,True,False
441,18,16,346,2254313.2841910357,6666079.722792858,True,True,False
442,18,17,347,2248786.934677861,6626657.752954619,True,True,False
443,18,18,348,2243325.9703726587,6587417.167718612,False,True,False
444,18,19,349,2237929.2900058883,6548355.627979121,True,True,False
445,18,20,350,2232595.817111852,6509470.830458774,True,True,False
446,18,21,351,2227324.49934277,6470760.506957641,True,True,True
447,18,22,352,2222114.30780536,6432222.423620565,True,True,True
448,18,23,353,2216964.2364190663,6393854.380222184,True,True,False
449,18,24,354,2211873.3012951305,6355654.209469206,True,True,False
450,18,25,355,2210630.58715749,6328788.541783996,True,True,False
452,19,2,356,2381631.458229866,7220895.565481124,False,True,False
453,19,3,357,2374769.9452476343,7189654.20526231,False,True,False
454,19,4,358,2368065.6666893926,7147717.625113648,True,True,False
455,19,5,359,2361446.282650696,7105995.102098086,True,True,False
456,19,6,360,2354910.2518983837,7064483.786824769,True,True,False
457,19,7,361,2348456.0703588594,7023180.876424473,False,False,False
458,19,8,362,2342082.2700188886,6982083.613542786,True,False,False
459,19,9,363,2335787.4178648335,6941189.285358352,True,False,False
460,19,10,364,2329570.1148587847,6900495.222625357,True,True,False
461,19,11,365,2323428.9949501157,6859998.798739631,True,True,True
462,19,12,366,2317362.724121055,6819697.428827805,True,True,False
463,19,13,367,2311369.9994649324,6779588.568858742,True,True,False
464,19,14,368,2305449.548295811,6739669.714776774,True,False,False
465,19,15,369,2299600.127288288,6699938.401656086,True,True,False
466,19,16,370,2293820.5216462794,6660392.202875661,True,True,False
467,19,17,371,2288109.5442996747,6621028.729314258,True,True,False
468,19,18,372,2282466.035127782,6581845.628564867,True,True,False
469,19,19,373,2276888.8602085477,6542840.584168081,True,True,False
470,19,20,374,2271376.9110925524,6504011.314863924,False,False,False
471,19,21,375,2265929.1041008607,6465355.573861605,True,True,True
472,19,22,376,2260544.37964581,6426871.148126658,True,True,False
473,19,23,377,2255221.7015738827,6388555.857685137,True,True,False
474,19,24,378,2249960.0565298432,6350407.554944242,True,False,False
475,19,25,379,2245171.6133744526,6320918.8566900855,True,False,False
477,20,2,380,2424203.3971981443,7219587.565269423,True,False,False
478,20,3,381,2416817.8159181816,7182888.18969768,True,True,False
479,20,4,382,2409899.7679515434,7141027.913472706,True,True,False
480,20,5,383,2403069.160912513,7099380.281355647,True,True,False
481,20,6,384,2396324.4114169846,7057942.477903274,True,False,False
482,20,7,385,2389663.9741355544,7016711.733186737,True,True,False
483,20,8,386,2383086.340672238,6975685.321820068,True,True,False
484,20,9,387,2376590.0384822115,6934860.5620121965,True,True,False
485,20,10,388,2370173.629827029,6894234.814641896,True,True,False
486,20,11,389,2363835.7107658098,6853805.48235512,True,True,True
487,20,12,390,2357574.910181005,6813570.008684043,True,True,True
488,20,13,391,2351389.8888373543,6773525.877187312,True,True,True
489,20,14,392,2345279.338472755,6733670.610610915,True,True,False
490,20,15,393,2339241.9809197984,6694001.770069113,True,True,False
491,20,16,394,2333276.5672567766,6654516.954244961,True,True,False
492,20,17,395,2327381.876987042,6615213.798609811,True,True,False
493,20,18,396,2321556.717245619,6576089.974661393,True,False,False
494,20,19,397,2315799.9220320354,6537143.189179925,True,True,False
495,20,20,398,2310110.351468378,6498371.183501748,True,False,True
496,20,21,399,2304486.891081618,6459771.7328101285,True,True,True
497,20,22,400,2298928.451109295,6421342.645442651,True,False,False
498,20,23,401,2293433.965827693,6383081.762214864,True,True,False
499,20,24,402,2287905.2357613966,6345125.572051731,True,True,False
500,20,25,403,2276155.8968030075,6322202.549010414,True,True,False
501,21,1,404,2483523.7065277123,7238677.9672468435,False,False,False
502,21,2,405,2466343.2314736256,7217280.702026774,True,False,False
503,21,3,406,2458798.47926164,7175908.906607542,True,True,False
504,21,4,407,2451667.9411382107,7134127.171190881,True,True,False
505,21,5,408,2444627.359441351,7092556.62912238,True,True,False
506,21,6,409,2437675.1095553916,7051194.4996986305,True,False,False
507,21,7,410,2430809.6057822984,7010038.046704028,True,True,False
508,21,8,411,2424029.3001995934,6969084.577474949,True,True,False
509,21,9,412,2417332.6815578463,6928331.441986126,True,True,False
510,21,10,413,2410718.274216144,6887776.031958534,True,True,False
511,21,11,414,2404184.637114056,6847415.779988368,True,True,False
512,21,12,415,2397730.362778656,6807248.15869651,True,True,False
513,21,13,416,2391354.076365228,6767270.679897974,True,True,True
514,21,14,417,2385054.434730353,6727480.893790898,True,True,True
515,21,15,418,2378830.1255361205,6687876.388164418,True,True,False
516,21,16,419,2372679.866384264,6648454.787625183,True,False,False
517,21,17,420,2366602.403979081,6609213.752841808,True,True,False
518,21,18,421,2360596.513318037,6570150.979806949,True,False,False
519,21,19,422,2354660.996908997,6531264.199116513,True,True,True
520,21,20,423,2348794.6840130943,6492551.175265534,True,False,True
521,21,21,424,2342996.429912254,6454009.705960346,True,True,False
522,21,22,425,2337265.1152004763,6415637.621446558,False,True,False
523,21,23,426,2331599.645097961,6377432.78385254,True,True,False
524,21,24,427,2324593.6796063245,6345244.14552339,True,True,False
526,22,1,428,2516394.6901257215,7237308.454535376,False,False,False
527,22,2,429,2508145.8768899543,7210630.977365402,True,False,False
528,22,3,430,2500710.014958385,7168717.496315039,True,True,False
529,22,4,431,2493368.2992068846,7127016.510519271,True,True,False
530,22,5,432,2486119.0237734136,7085525.230413678,True,True,False
531,22,6,433,2478960.5237470875,7044240.910797571,True,False,False
532,22,7,434,2471891.1739649414,7003160.849913216,True,True,False
533,22,8,435,2464909.3878503707,6962282.3885462275,True,True,False
534,22,9,436,2458013.6162916003,6921602.9091466535,True,True,False
535,22,10,437,2451202.3465586146,6881119.834970325,True,False,False
536,22,11,438,2444474.10125702,6840830.629239842,True,True,False
537,22,12,439,2437827.4373174217,6800732.7943249075,True,True,False
538,22,13,440,2431260.945018911,6760823.870941391,True,True,False
539,22,14,441,2424773.247045363,6721101.437368754,True,True,True
540,22,15,442,2418362.997573277,6681563.108685389,True,False,True
541,22,16,443,2412028.88138995,6642206.5360213835,True,False,True
542,22,17,444,2405769.613040822,6603029.405828359,True,True,False
543,22,18,445,2399583.9360049088,6564029.439165884,True,True,True
544,22,19,446,2393470.621897231,6525204.391004139,True,True,True
545,22,20,447,2387428.4696972594,6486552.049542355,True,True,False
546,22,21,448,2381456.3050023727,6448070.235542711,True,True,False
547,22,22,449,2375552.9793054205,6409756.801679242,True,True,False
548,22,23,450,2369699.1046346887,6371635.1809739135,True,False,False
549,22,24,451,2358746.640875507,6348103.842215717,True,False,False
