id,xIndex,yIndex,AUTO,xcoord,ycoord,BOOL_ROAD,BOOL_RAILWAY,BOOL_WATERCOURSE
344,6,34,124,1650217.5980094338,6813988.814415868,False,False,False
345,6,35,125,1649143.5841030653,6797768.126497923,True,True,False
346,6,36,126,1648074.8334759723,6781579.457247574,True,True,False
347,6,37,127,1647011.3089512012,6765422.631538782,False,True,False
348,6,38,128,1645952.9737055325,6749297.475441869,False,True,False
349,6,39,129,1645497.617175662,6733679.318822393,True,False,False
350,6,40,130,1648692.1794324515,6720450.475680686,True,False,False
381,7,9,131,1697635.1243259904,7223662.996487018,False,False,False
382,7,10,132,1694702.2100451516,7212151.721898985,False,False,False
383,7,11,133,1693453.4701988613,7195112.331990138,False,False,False
384,7,12,134,1692211.189423962,7178109.511784624,False,True,False
385,7,13,135,1690975.3192600536,7161143.054096954,False,True,False
386,7,14,136,1689745.8117347336,7144212.753249235,False,True,False
387,7,15,137,1688522.6193574984,7127318.405056162,True,True,False
388,7,16,138,1687305.6951137336,7110459.806810171,True,True,False
389,7,17,139,1686094.9924587996,7093636.757266796,False,True,False
390,7,18,140,1684890.4653121978,7076849.056630173,False,False,False
391,7,19,141,1683692.0680518278,7060096.506538755,True,True,False
392,7,20,142,1682499.75550833,7043378.910051165,True,True,False
393,7,21,143,1681313.482959509,7026696.071632231,False,True,False
394,7,22,144,1680133.2061248405,7010047.7971391985,False,False,False
395,7,23,145,1678958.8811600604,6993433.893808101,False,False,False
396,7,24,146,1677790.4646518289,6976854.170240281,True,False,False
397,7,25,147,1676627.913612479,6960308.4363890905,True,False,False
398,7,26,148,1675471.1854748363,6943796.503546734,True,False,False
399,7,27,149,1674320.2380871137,6927318.184331272,False,True,False
400,7,28,150,1673175.0297078872,6910873.292673792,True,False,False
401,7,29,151,1672035.5190011358,6894461.643805692,True,False,False
402,7,30,152,1670901.6650313593,6878083.054246169,False,False,False
403,7,31,153,1669773.4272587618,6861737.341789795,True,True,False
404,7,32,154,1668650.7655345108,6845424.325494296,False,True,False
405,7,33,155,1667533.6400960556,6829143.82566842,True,True,False
406,7,34,156,1666422.01156252,6812895.663859977,True,True,False
407,7,35,157,1665315.8409301583,6796679.662844028,True,True,False
408,7,36,158,1664215.0895678764,6780495.646611182,False,False,False
409,7,37,159,1663119.7192128145,6764343.440356018,False,False,False
410,7,38,160,1662029.6919659942,6748222.870465706,False,False,False
411,7,39,161,1660944.9702880299,6732133.764508703,True,False,False
412,7,40,162,1659958.679571362,6716155.111873727,True,False,False
413,7,41,163,1662275.1308127735,6701982.393229524,True,False,False
414,7,42,164,1665709.5623759513,6690909.893878224,False,False,False
443,8,9,165,1713721.3469025304,7226095.588838129,False,False,False
444,8,10,166,1711723.2819075633,7210899.136930338,False,False,False
445,8,11,167,1710438.3257470706,7193865.5173600055,False,True,False
446,8,12,168,1709160.0137010836,7176868.423390393,False,True,False
447,8,13,169,1707888.2959448206,7159907.648278554,False,True,False
448,8,14,170,1706623.1231549424,7142982.986783586,True,True,False
449,8,15,171,1705364.4465032886,7126094.235151712,True,True,False
450,8,16,172,1704112.2176507083,7109241.191101525,False,False,False
451,8,17,173,1702866.3887409838,7092423.653809392,False,False,False
452,8,18,174,1701626.9123948445,7075641.42389508,True,True,False
453,8,19,175,1700393.7417040672,7058894.3034075145,True,True,False
454,8,20,176,1699166.8302256651,7042182.095810724,True,True,False
455,8,21,177,1697946.1319761646,7025504.60596995,False,True,False
456,8,22,178,1696731.601425963,7008861.640137929,False,True,False
457,8,23,179,1695523.1934937716,6992253.005941334,False,False,False
458,8,24,180,1694320.8635411356,6975678.512367378,False,False,False
459,8,25,181,1693124.5673670429,6959137.969750559,False,False,False
460,8,26,182,1691934.261202602,6942631.189759598,True,True,False
461,8,27,183,1690749.901705802,6926157.985384503,True,True,False
462,8,28,184,1689571.4459563496,6909718.170923788,True,False,False
463,8,29,185,1688398.8514505771,6893311.561971853,False,False,False
464,8,30,186,1687232.0760964276,6876937.975406507,False,False,False
465,8,31,187,1686071.0782085103,6860597.229376631,True,True,False
466,8,32,188,1684915.816503227,6844289.143289997,False,True,False
467,8,33,189,1683766.2500939686,6828013.537801217,False,True,False
468,8,34,190,1682622.338486382,6811770.234799829,True,True,False
469,8,35,191,1681484.0415737021,6795559.057398548,True,False,False
470,8,36,192,1680351.3196321498,6779379.829921617,False,False,False
471,8,37,193,1679224.133316401,6763232.377893314,False,True,False
472,8,38,194,1678102.4436551095,6747116.528026588,False,True,False
473,8,39,195,1676986.2120465057,6731032.108211823,True,True,False
474,8,40,196,1675875.400254046,6714978.947505721,True,False,False
475,8,41,197,1674769.9704021309,6698956.876120341,False,False,False
476,8,42,198,1674246.2174794502,6683059.523155341,False,False,False
477,8,43,199,1673538.1271063937,6666995.378483239,False,True,False
478,8,44,200,1672742.9253147435,6651047.793952722,True,True,False
479,8,45,201,1671951.8345002956,6635131.0097971065,True,True,False
480,8,46,202,1671164.8281092157,6619244.89245875,True,True,False
481,8,47,203,1670381.8801556588,6603389.31608101,True,True,False
482,8,48,204,1670377.371681247,6593708.484823235,True,False,False
504,9,8,205,1733868.341652807,7237544.770109474,False,False,False
505,9,9,206,1730067.7519199357,7226674.565764894,False,False,False
506,9,10,207,1728739.2989907453,7209610.708765081,True,True,False
507,9,11,208,1727418.166176438,7192583.022290369,False,True,False
508,9,12,209,1726103.86211971,7175591.816091238,False,False,False
509,9,13,210,1724796.3356364267,7158636.8838792695,True,False,False
510,9,14,211,1723495.5360572608,7141718.020862403,True,False,False
511,9,15,212,1722201.4132212738,7124835.023730088,False,False,False
512,9,16,213,1720913.9174695811,7107987.690638622,False,False,False
513,9,17,214,1719632.9996391223,7091175.821196646,False,True,False
514,9,18,215,1718358.611056515,7074399.216450826,True,True,False
515,9,19,216,1717090.7035320064,7057657.67887171,False,False,False
516,9,20,217,1715829.2293535103,7040951.012339745,True,True,False
517,9,21,218,1714574.1412807335,7024279.022131471,False,False,False
518,9,22,219,1713325.3925393876,7007641.51490586,False,True,False
519,9,23,220,1712082.9368154882,6991038.298690851,False,False,False
520,9,24,221,1710846.7282497329,6974469.182870007,False,False,False
521,9,25,222,1709616.721431966,6957933.978169361,True,False,False
522,9,26,223,1708392.8713957232,6941432.496644386,True,True,False
523,9,27,224,1707175.133612851,6924964.551667162,True,True,False
524,9,28,225,1705963.4639882096,6908529.957913649,True,True,False
525,9,29,226,1704757.8188544505,6892128.531351121,False,False,False
526,9,30,227,1703558.154966868,6875760.089225787,False,False,False
527,9,31,228,1702364.4294983258,6859424.450050479,True,True,False
528,9,32,229,1701176.6000342588,6843121.433592572,True,True,False
529,9,33,230,1699994.6245677413,6826850.8608619645,False,True,False
530,9,34,231,1698818.4614946304,6810612.554099254,False,True,False
531,9,35,232,1697648.069608777,6794406.336764021,True,False,False
532,9,36,233,1696483.4080973042,6778232.033523257,False,True,False
533,9,37,234,1695324.436535953,6762089.470239927,True,True,False
534,9,38,235,1694171.1148844967,6745978.473961662,True,True,False
535,9,39,236,1693023.403482214,6729898.872909576,True,True,False
536,9,40,237,1691881.2630434313,6713850.496467214,True,True,False
537,9,41,238,1690744.654653127,6697833.175169629,False,True,False
538,9,42,239,1689613.5397625943,6681846.7406925885,False,True,False
539,9,43,240,1688487.880185167,6665891.025841876,True,True,False
540,9,44,241,1687367.638092008,6649965.864542757,True,False,False
541,9,45,242,1686252.7760079477,6634071.09182953,False,True,False
542,9,46,243,1685143.2568073908,6618206.543835194,True,True,False
543,9,47,244,1684039.0437102716,6602372.057781273,True,True,False
544,9,48,245,1683891.3722886273,6591746.905411645,True,True,False
566,10,8,246,1749238.5432854171,7239798.285673474,False,False,False
567,10,9,247,1747114.4557584738,7225344.7045884915,False,False,False
568,10,10,248,1745750.1209698576,7208286.472545877,True,True,False
569,10,11,249,1744392.8522443122,7191264.881563148,False,True,False
570,10,12,250,1743042.596508716,7174279.724312866,True,False,False
571,10,13,251,1741699.3012247346,7157330.79497307,True,False,False
572,10,14,252,1740362.9143821367,7140417.889212313,False,False,False
573,10,15,253,1739033.3844922057,7123540.80417492,False,True,False
574,10,16,254,1737710.6605812537,7106699.338466383,False,True,False
575,10,17,255,1736394.692184232,7089893.292138968,True,True,False
576,10,18,256,1735085.429338432,7073122.466677464,True,True,False
577,10,19,257,1733782.8225772837,7056386.664985124,False,False,False
578,10,20,258,1732486.822924244,7039685.691369778,True,True,False
579,10,21,259,1731197.3818867756,7023019.351530063,True,False,False
580,10,22,260,1729914.4514504124,7006387.452541892,False,True,False
581,10,23,261,1728637.9840729164,6989789.802845028,False,True,False
582,10,24,262,1727367.932678514,6973226.212229836,False,False,False
583,10,25,263,1726104.2506522206,6956696.491824177,True,True,False
584,10,26,264,1724846.8918342476,6940200.454080492,False,True,False
585,10,27,265,1723595.810514488,6923737.912762991,False,False,False
586,10,28,266,1722350.961427084,6907308.682935028,True,True,False
587,10,29,267,1721112.299745075,6890912.58094661,False,True,False
588,10,30,268,1719879.7810751148,6874549.42442204,False,False,False
589,10,31,269,1718653.3614522766,6858219.032247734,True,True,False
590,10,32,270,1717432.9973349215,6841921.2245601425,True,True,False
591,10,33,271,1716218.6455996474,6825655.822733853,False,False,False
592,10,34,272,1715010.263536308,6809422.649369782,False,True,False
593,10,35,273,1713807.8088431004,6793221.528283556,True,True,False
594,10,36,274,1712611.2396217275,6777052.28449397,True,True,False
595,10,37,275,1711420.5143726242,6760914.744211643,True,False,False
596,10,38,276,1710235.5919902541,6744808.734827731,False,False,False
597,10,39,277,1709056.4317584697,6728734.084902835,True,True,False
598,10,40,278,1707882.9933459433,6712690.62415599,True,False,False
599,10,41,279,1706715.2368016564,6696678.183453803,True,False,False
600,10,42,280,1705553.1225504535,6680696.594799704,False,False,False
601,10,43,281,1704396.6113886612,6664745.69132333,True,True,False
602,10,44,282,1703245.6644797658,6648825.307269999,True,True,False
603,10,45,283,1702100.2433501508,6632935.27799036,True,True,False
604,10,46,284,1700960.3098848956,6617075.439930087,False,True,False
605,10,47,285,1699825.8263236308,6601245.6306197485,False,True,False
606,10,48,286,1699392.4835327652,6589470.127180518,False,False,False
627,11,7,287,1770518.9084661477,7251326.343184094,False,False,False
628,11,8,288,1765635.316003821,7240975.178569034,False,False,False
629,11,9,289,1764156.2218975227,7223978.390642542,False,False,False
630,11,10,290,1762755.607844994,7206926.464358895,True,True,False
631,11,11,291,1761362.2450288837,7189911.130894289,False,True,False
632,11,12,292,1759976.0790137849,7172932.183405663,True,True,False
633,11,13,293,1758597.0559124497,7155989.416549364,False,False,False
634,11,14,294,1757225.1223789472,7139082.626466275,False,True,False
635,11,15,295,1755860.2256019134,7122211.610767159,False,True,False
636,11,16,296,1754502.31329791,7105376.1685181325,False,False,False
637,11,17,297,1753151.3337048767,7088576.100226384,True,True,False
638,11,18,298,1751807.2355756823,7071811.207825974,True,True,False
639,11,19,299,1750469.9681717714,7055081.294663893,False,False,False
640,11,20,300,1749139.4812569045,7038386.165486221,True,True,False
641,11,21,301,1747815.7250909898,7021725.626424472,False,False,False
642,11,22,302,1746498.6504240057,7005099.48498213,False,False,False
643,11,23,303,1745188.2084900136,6988507.550021288,False,True,False
644,11,24,304,1743884.3510012552,6971949.631749475,True,True,False
645,11,25,305,1742587.0301423396,6955425.541706665,True,True,False
646,11,26,306,1741296.1985645115,6938935.092752383,False,False,False
647,11,27,307,1740011.809380005,6922478.099053,False,False,False
648,11,28,308,1738733.8161564774,6906054.376069158,True,True,False
649,11,29,309,1737462.1729115243,6889663.740543377,True,True,False
650,11,30,310,1736196.8341072737,6873306.01048773,True,True,False
651,11,31,311,1734937.7546450577,6856981.005171762,True,True,False
652,11,32,312,1733684.8898601593,6840688.545110462,True,True,False
653,11,33,313,1732438.1955166373,6824428.452052424,True,True,False
654,11,34,314,1731197.6278022209,6808200.548968127,True,True,False
655,11,35,315,1729963.1433232806,6792004.660038345,True,True,False
656,11,36,316,1728734.69909987,6775840.610642709,True,False,False
657,11,37,317,1727512.252560835,6759708.2273483835,False,False,False
658,11,38,318,1726295.761538996,6743607.337898875,False,False,False
659,11,39,319,1725085.1842663933,6727537.771202969,True,True,False
660,11,40,320,1723880.479369608,6711499.357323801,False,True,False
661,11,41,321,1722681.6058651363,6695491.927468034,True,False,False
662,11,42,322,1721488.5231548382,6679515.313975193,True,False,False
663,11,43,323,1720301.1910214487,6663569.350307058,True,True,False
664,11,44,324,1719119.5696241457,6647653.871037248,False,True,False
665,11,45,325,1717943.6194941862,6631768.71184087,True,True,False
666,11,46,326,1716773.3015306,6615913.70948432,True,True,False
667,11,47,327,1715608.5769959425,6600088.701815163,False,False,False
668,11,48,328,1714970.820328815,6587151.677987803,True,True,False
689,12,7,329,1784916.9384870757,7253370.512464048,False,False,False
690,12,8,330,1782636.8122518023,7239658.387758,False,False,False
691,12,9,331,1781192.4699340917,7222576.178887772,False,False,False
692,12,10,332,1779755.619949571,7205530.721230106,True,True,False
693,12,11,333,1778326.2059374726,7188521.806930136,True,True,False
694,12,12,334,1776904.172105599,7171549.22964112,True,True,False
695,12,13,335,1775489.4632232045,7154612.78450949,False,True,False
696,12,14,336,1774082.0246139897,7137712.268160107,False,True,False
697,12,15,337,1772681.802149198,7120847.478681654,False,False,False
698,12,16,338,1771288.742240815,7104018.215612257,False,False,False
699,12,17,339,1769902.7918348676,7087224.279925226,True,True,False
700,12,18,340,1768523.8984048252,7070465.474015009,False,False,False
701,12,19,341,1767152.0099450962,7053741.601683272,False,False,False
702,12,20,342,1765787.0749646192,7037052.46812518,True,True,False
703,12,21,343,1764429.0424805535,7020397.879915828,False,False,False
704,12,22,344,1763077.8620120557,7003777.644996822,False,False,False
705,12,23,345,1761733.4835741506,6987191.572663033,True,False,False
706,12,24,346,1760395.8576716927,6970639.473549502,True,True,False
707,12,25,347,1759064.9352934135,6954121.159618491,False,True,False
708,12,26,348,1757740.6679060555,6937636.444146698,False,False,False
709,12,27,349,1756423.007448593,6921185.141712606,False,False,False
710,12,28,350,1755111.9063265328,6904767.06818401,True,True,False
711,12,29,351,1753807.3174063028,6888382.040705646,False,False,False
712,12,30,352,1752509.1940097148,6872029.877686994,True,True,False
713,12,31,353,1751217.4899085115,6855710.398790226,True,True,False
714,12,32,354,1749932.15931899,6839423.424918258,False,True,False
715,12,33,355,1748653.156896702,6823168.77820298,True,True,False
716,12,34,356,1747380.43773123,6806946.281993595,True,False,False
717,12,35,357,1746113.9573410368,6790755.760845118,False,True,False
718,12,36,358,1744853.6716683896,6774597.040506971,True,True,False
719,12,37,359,1743599.5370743554,6758469.947911728,True,True,False
720,12,38,360,1742351.5103338663,6742374.311164004,True,False,False
721,12,39,361,1741109.5486308546,6726309.959529437,True,False,False
722,12,40,362,1739873.6095534565,6710276.72342382,True,True,False
723,12,41,363,1738643.6510892857,6694274.434402353,True,True,False
724,12,42,364,1737419.6316207664,6678302.925148992,True,True,False
725,12,43,365,1736201.50992054,6662362.029465961,True,True,False
726,12,44,366,1734989.2451469272,6646451.582263344,False,True,False
727,12,45,367,1733782.7968394621,6630571.4195488095,False,True,False
728,12,46,368,1732582.1249144794,6614721.378417458,True,True,False
729,12,47,369,1731387.1896607687,6598901.297041757,True,True,False
730,12,48,370,1730577.1526688337,6584798.564987124,True,True,False
750,13,6,371,1807299.3223786165,7264962.221774348,False,False,False
751,13,7,372,1801418.4632537947,7254997.923196649,False,False,False
752,13,8,373,1799703.778953214,7238213.634259825,False,False,False
753,13,9,374,1798223.0594630507,7221138.107680128,False,True,False
754,13,10,375,1796750.0179586685,7204099.281121511,True,True,False
755,13,11,376,1795284.5967147644,7187096.94724372,False,True,False
756,13,12,377,1793826.738587975,7170130.900208177,False,True,False
757,13,13,378,1792376.3870095965,7153200.935663114,False,True,False
758,13,14,379,1790933.4859784213,7136306.850728928,False,False,False
759,13,15,380,1789497.9800536751,7119448.443983669,False,False,False
760,13,16,381,1788069.8143480641,7102625.515448744,False,False,False
761,13,17,382,1786648.9345209226,7085837.866574761,True,True,False
762,13,18,383,1785235.2867714597,7069085.300227548,False,False,False
763,13,19,384,1783828.8178321128,7052367.620674367,True,False,False
764,13,20,385,1782429.474961992,7035684.633570222,True,True,False
765,13,21,386,1781037.2059404224,7019036.145944412,False,True,False
766,13,22,387,1779651.9590605837,7002421.966187191,False,False,False
767,13,23,388,1778273.6831232412,6985841.904036588,True,False,False
768,13,24,389,1776902.3274305658,6969295.770565403,False,True,False
769,13,25,390,1775537.8417800488,6952783.378168334,False,True,False
770,13,26,391,1774180.1764585,6936304.540549269,False,False,False
771,13,27,392,1772829.282236136,6919859.072708725,False,False,False
772,13,28,393,1771485.110360753,6903446.790931412,True,True,False
773,13,29,394,1770147.612551984,6887067.5127739785,False,False,False
774,13,30,395,1768816.7409956357,6870721.057052861,True,False,False
775,13,31,396,1767492.4483381126,6854407.243832305,True,True,False
776,13,32,397,1766174.6876809134,6838125.894412495,False,True,False
777,13,33,398,1764863.4125752128,6821876.831317854,True,False,False
778,13,34,399,1763558.577016516,6805659.878285448,True,False,False
779,13,35,400,1762260.1354393905,6789474.8602535315,False,False,False
780,13,36,401,1760968.0427122738,6773321.603350231,False,False,False
781,13,37,402,1759682.2541323532,6757199.934882369,False,True,False
782,13,38,403,1758402.7254205164,6741109.683324366,True,True,False
783,13,39,404,1757129.4127163778,6725050.678307331,False,False,False
784,13,40,405,1755862.2725733689,6709022.75060823,True,False,False
785,13,41,406,1754601.2619539031,6693025.732139208,False,True,False
786,13,42,407,1753346.3382246038,6677059.455937002,True,True,False
787,13,43,408,1752097.4591516,6661123.756152487,True,True,False
788,13,44,409,1750854.5828958908,6645218.468040355,False,False,False
789,13,45,410,1749617.6680087685,6629343.42794888,False,True,False
790,13,46,411,1748386.6734273091,6613498.4733098205,True,True,False
791,13,47,412,1747161.5584699258,6597683.442628414,True,True,False
792,13,48,413,1746193.108402041,6582414.226694937,False,False,False
793,13,49,414,1753011.5354981532,6573387.11626117,False,False,False
812,14,6,415,1820776.329773828,7266812.862984026,False,False,False
813,14,7,416,1818289.8747153187,7253838.4342421405,True,True,False
814,14,8,417,1816764.9011440978,7236732.8973141825,False,True,False
815,14,9,418,1815247.8504336851,7219664.216317134,True,True,False
816,14,10,419,1813738.6628973172,7202632.182927291,True,False,False
817,14,11,420,1812237.2794509986,7185636.590330954,True,False,False
818,14,12,421,1810743.6416059516,7168677.233209479,False,False,False
819,14,13,422,1809257.6914611817,7151753.907724534,False,True,False
820,14,14,423,1807779.3716961541,7134866.411503544,False,False,False
821,14,15,424,1806308.6255635761,7118014.54362528,False,False,False
822,14,16,425,1804845.396882292,7101198.104605657,False,False,False
823,14,17,426,1803389.6300302788,7084416.896383658,True,True,False
824,14,18,427,1801941.2699377458,7067670.722307471,False,False,False
825,14,19,428,1800500.26208034,7050959.387120743,True,False,False
826,14,20,429,1799066.5524724445,7034282.696949037,False,False,False
827,14,21,430,1797640.0876605834,7017640.459286415,True,True,False
828,14,22,431,1796220.8147169154,7001032.482982223,True,False,False
829,14,23,432,1794808.6812328286,6984458.578227971,True,False,False
830,14,24,433,1793403.6353126229,6967918.556544419,False,True,False
831,14,25,434,1792005.6255672919,6951412.2307687765,False,True,False
832,14,26,435,1790614.601108387,6934939.415042093,False,False,False
833,14,27,436,1789230.5115419738,6918499.924796746,False,False,False
834,14,28,437,1787853.3069626775,6902093.576744107,True,False,False
835,14,29,438,1786482.9379478106,6885720.188862342,False,False,False
836,14,30,439,1785119.3555515863,6869379.580384358,True,False,False
837,14,31,440,1783762.5112994155,6853071.571785866,True,True,False
838,14,32,441,1782412.357182286,6836795.984773611,False,True,False
839,14,33,442,1781068.8456512187,6820552.642273718,True,True,False
840,14,34,443,1779731.929611805,6804341.368420187,False,False,False
841,14,35,444,1778401.5624188222,6788161.988543491,False,False,False
842,14,36,445,1777077.6978709241,6772014.329159335,False,False,False
843,14,37,446,1775760.2902054074,6755898.21795753,False,False,False
844,14,38,447,1774449.2940930505,6739813.483790987,True,True,False
845,14,39,448,1773144.664633027,6723759.9566648435,True,False,False
846,14,40,449,1771846.3573478863,6707737.467725719,True,False,False
