id,xIndex,yIndex,AUTO,BOOL_ROAD,BOOL_RAILWAY,BOOL_WATERCOURSE
461,8,27,183,True,True,False
462,8,28,184,True,False,False
463,8,29,185,False,False,False
464,8,30,186,False,False,False
465,8,31,187,True,True,False
466,8,32,188,False,True,False
467,8,33,189,False,True,False
468,8,34,190,True,True,False
469,8,35,191,True,False,False
470,8,36,192,False,False,False
471,8,37,193,False,True,False
472,8,38,194,False,True,False
473,8,39,195,True,True,False
474,8,40,196,True,False,False
475,8,41,197,False,False,False
476,8,42,198,False,False,False
477,8,43,199,False,True,False
478,8,44,200,True,True,False
479,8,45,201,True,True,False
480,8,46,202,True,True,False
481,8,47,203,True,True,False
482,8,48,204,True,False,False
504,9,8,205,False,False,False
505,9,9,206,False,False,False
506,9,10,207,True,True,False
507,9,11,208,False,True,False
508,9,12,209,False,False,False
509,9,13,210,True,False,False
510,9,14,211,True,False,False
511,9,15,212,False,False,False
512,9,16,213,False,False,False
513,9,17,214,False,True,False
514,9,18,215,True,True,False
515,9,19,216,False,False,False
516,9,20,217,True,True,False
517,9,21,218,False,False,False
518,9,22,219,False,True,False
519,9,23,220,False,False,False
520,9,24,221,False,False,False
521,9,25,222,True,False,False
522,9,26,223,True,True,False
523,9,27,224,True,True,False
524,9,28,225,True,True,False
525,9,29,226,False,False,False
526,9,30,227,False,False,False
527,9,31,228,True,True,False
528,9,32,229,True,True,False
529,9,33,230,False,True,False
530,9,34,231,False,True,False
531,9,35,232,True,False,False
532,9,36,233,False,True,False
533,9,37,234,True,True,False
534,9,38,235,True,True,False
535,9,39,236,True,True,False
536,9,40,237,True,True,False
537,9,41,238,False,True,False
538,9,42,239,False,True,False
539,9,43,240,True,True,False
540,9,44,241,True,False,False
541,9,45,242,False,True,False
542,9,46,243,True,True,False
543,9,47,244,True,True,False
544,9,48,245,True,True,False
566,10,8,246,False,False,False
567,10,9,247,False,False,False
568,10,10,248,True,True,False
569,10,11,249,False,True,False
570,10,12,250,True,False,False
571,10,13,251,True,False,False
572,10,14,252,False,False,False
573,10,15,253,False,True,False
574,10,16,254,False,True,False
575,10,17,255,True,True,False
576,10,18,256,True,True,False
577,10,19,257,False,False,False
578,10,20,258,True,True,False
579,10,21,259,True,False,False
580,10,22,260,False,True,False
581,10,23,261,False,True,False
582,10,24,262,False,False,False
583,10,25,263,True,True,False
584,10,26,264,False,True,False
585,10,27,265,False,False,False
586,10,28,266,True,True,False
587,10,29,267,False,True,False
588,10,30,268,False,False,False
589,10,31,269,True,True,False
590,10,32,270,True,True,False
591,10,33,271,False,False,False
592,10,34,272,False,True,False
593,10,35,273,True,True,False
594,10,36,274,True,True,False
595,10,37,275,True,False,False
596,10,38,276,False,False,False
597,10,39,277,True,True,False
598,10,40,278,True,False,False
599,10,41,279,True,False,False
600,10,42,280,False,False,False
601,10,43,281,True,True,False
602,10,44,282,True,True,False
603,10,45,283,True,True,False
604,10,46,284,False,True,False
605,10,47,285,False,True,False
606,10,48,286,False,False,False
627,11,7,287,False,False,False
628,11,8,288,False,False,False
629,11,9,289,False,False,False
630,11,10,290,True,True,False
631,11,11,291,False,True,False
632,11,12,292,True,True,False
633,11,13,293,False,False,False
634,11,14,294,False,True,False
635,11,15,295,False,True,False
636,11,16,296,False,False,False
637,11,17,297,True,True,False
638,11,18,298,True,True,False
639,11,19,299,False,False,False
640,11,20,300,True,True,False
641,11,21,301,False,False,False
642,11,22,302,False,False,False
643,11,23,303,False,True,False
644,11,24,304,True,True,False
645,11,25,305,True,True,False
646,11,26,306,False,False,False
647,11,27,307,False,False,False
648,11,28,308,True,True,False
649,11,29,309,True,True,False
650,11,30,310,True,True,False
651,11,31,311,True,True,False
652,11,32,312,True,True,False
653,11,33,313,True,True,False
654,11,34,314,True,True,False
655,11,35,315,True,True,False
656,11,36,316,True,False,False
657,11,37,317,False,False,False
658,11,38,318,False,False,False
659,11,39,319,True,True,False
660,11,40,320,False,True,False
661,11,41,321,True,False,False
662,11,42,322,True,False,False
663,11,43,323,True,True,False
664,11,44,324,False,True,False
665,11,45,325,True,True,False
666,11,46,326,True,True,False
667,11,47,327,False,False,False
668,11,48,328,True,True,False
689,12,7,329,False,False,False
690,12,8,330,False,False,False
691,12,9,331,False,False,False
692,12,10,332,True,True,False
693,12,11,333,True,True,False
694,12,12,334,True,True,False
695,12,13,335,False,True,False
696,12,14,336,False,True,False
697,12,15,337,False,False,False
698,12,16,338,False,False,False
699,12,17,339,True,True,False
700,12,18,340,False,False,False
701,12,19,341,False,False,False
702,12,20,342,True,True,False
703,12,21,343,False,False,False
704,12,22,344,False,False,False
705,12,23,345,True,False,False
706,12,24,346,True,True,False
707,12,25,347,False,True,False
708,12,26,348,False,False,False
709,12,27,349,False,False,False
710,12,28,350,True,True,False
711,12,29,351,False,False,False
712,12,30,352,True,True,False
713,12,31,353,True,True,False
714,12,32,354,False,True,False
715,12,33,355,True,True,False
716,12,34,356,True,False,False
717,12,35,357,False,True,False
718,12,36,358,True,True,False
719,12,37,359,True,True,False
720,12,38,360,True,False,False
721,12,39,361,True,False,False
722,12,40,362,True,True,False
723,12,41,363,True,True,False
724,12,42,364,True,True,False
725,12,43,365,True,True,False
726,12,44,366,False,True,False
727,12,45,367,False,True,False
728,12,46,368,True,True,False
729,12,47,369,True,True,False
730,12,48,370,True,True,False
750,13,6,371,False,False,False
751,13,7,372,False,False,False
752,13,8,373,False,False,False
753,13,9,374,False,True,False
754,13,10,375,True,True,False
755,13,11,376,False,True,False
756,13,12,377,False,True,False
757,13,13,378,False,True,False
758,13,14,379,False,False,False
759,13,15,380,False,False,False
760,13,16,381,False,False,False
761,13,17,382,True,True,False
762,13,18,383,False,False,False
763,13,19,384,True,False,False
764,13,20,385,True,True,False
765,13,21,386,False,True,False
766,13,22,387,False,False,False
767,13,23,388,True,False,False
768,13,24,389,False,True,False
769,13,25,390,False,True,False
770,13,26,391,False,False,False
771,13,27,392,False,False,False
772,13,28,393,True,True,False
773,13,29,394,False,False,False
774,13,30,395,True,False,False
775,13,31,396,True,True,False
776,13,32,397,False,True,False
777,13,33,398,True,False,False
778,13,34,399,True,False,False
779,13,35,400,False,False,False
780,13,36,401,False,False,False
781,13,37,402,False,True,False
782,13,38,403,True,True,False
783,13,39,404,False,False,False
784,13,40,405,True,False,False
785,13,41,406,False,True,False
786,13,42,407,True,True,False
787,13,43,408,True,True,False
788,13,44,409,False,False,False
789,13,45,410,False,True,False
790,13,46,411,True,True,False
791,13,47,412,True,True,False
792,13,48,413,False,False,False
793,13,49,414,False,False,False
812,14,6,415,False,False,False
813,14,7,416,True,True,False
814,14,8,417,False,True,False
815,14,9,418,True,True,False
816,14,10,419,True,False,False
817,14,11,420,True,False,False
818,14,12,421,False,False,False
819,14,13,422,False,True,False
820,14,14,423,False,False,False
821,14,15,424,False,False,False
822,14,16,425,False,False,False
823,14,17,426,True,True,False
824,14,18,427,False,False,False
825,14,19,428,True,False,False
826,14,20,429,False,False,False
827,14,21,430,True,True,False
828,14,22,431,True,False,False
829,14,23,432,True,False,False
830,14,24,433,False,True,False
831,14,25,434,False,True,False
832,14,26,435,False,False,False
833,14,27,436,False,False,False
834,14,28,437,True,False,False
835,14,29,438,False,False,False
836,14,30,439,True,False,False
837,14,31,440,True,True,False
838,14,32,441,False,True,False
839,14,33,442,True,True,False
840,14,34,443,False,False,False
841,14,35,444,False,False,False
842,14,36,445,False,False,False
843,14,37,446,False,False,False
844,14,38,447,True,True,False
845,14,39,448,True,False,False
846,14,40,449,True,False,False
847,14,41,450,False,True,False
848,14,42,451,True,True,False
849,14,43,452,True,True,False
850,14,44,453,False,False,False
851,14,45,454,False,False,False
852,14,46,455,True,False,False
853,14,47,456,True,True,False
854,14,48,457,False,False,False
855,14,49,458,False,False,False
873,15,5,459,False,False,False
874,15,6,460,False,False,False
875,15,7,461,True,True,False
876,15,8,462,True,True,False
877,15,9,463,True,False,False
878,15,10,464,False,False,False
879,15,11,465,True,False,False
880,15,12,466,True,False,False
881,15,13,467,False,True,False
882,15,14,468,False,True,False
883,15,15,469,False,False,False
884,15,16,470,True,True,False
885,15,17,471,True,True,False
886,15,18,472,False,False,False
887,15,19,473,True,False,False
888,15,20,474,True,True,False
889,15,21,475,True,True,False
890,15,22,476,False,False,False
891,15,23,477,False,True,False
892,15,24,478,False,True,False
893,15,25,479,False,True,False
894,15,26,480,False,True,False
895,15,27,481,False,False,False
896,15,28,482,True,False,False
897,15,29,483,True,False,False
898,15,30,484,True,False,False
899,15,31,485,False,True,False
900,15,32,486,False,False,False
901,15,33,487,True,True,False
902,15,34,488,False,True,False
903,15,35,489,False,False,False
904,15,36,490,False,False,False
905,15,37,491,False,True,False
906,15,38,492,True,True,False
907,15,39,493,True,False,False
908,15,40,494,True,False,False
909,15,41,495,False,False,False
910,15,42,496,False,True,False
911,15,43,497,True,True,False
912,15,44,498,False,False,False
913,15,45,499,False,False,False
914,15,46,500,True,False,False
915,15,47,501,True,True,False
916,15,48,502,True,True,False
917,15,49,503,True,True,False
935,16,5,504,False,False,False
936,16,6,505,False,False,False
937,16,7,506,False,True,False
938,16,8,507,True,True,False
939,16,9,508,False,False,False
940,16,10,509,False,False,False
941,16,11,510,False,False,False
942,16,12,511,True,False,False
943,16,13,512,True,False,False
944,16,14,513,False,True,False
945,16,15,514,False,True,False
946,16,16,515,True,True,False
947,16,17,516,False,False,False
948,16,18,517,False,False,False
949,16,19,518,True,False,False
950,16,20,519,True,True,False
951,16,21,520,False,False,False
952,16,22,521,False,True,False
953,16,23,522,False,True,False
954,16,24,523,False,False,False
955,16,25,524,False,False,False
956,16,26,525,False,True,False
957,16,27,526,False,False,False
958,16,28,527,False,False,False
959,16,29,528,True,False,False
960,16,30,529,True,False,False
961,16,31,530,False,True,False
962,16,32,531,True,True,False
963,16,33,532,True,True,False
964,16,34,533,False,True,False
965,16,35,534,False,True,False
966,16,36,535,True,True,False
967,16,37,536,True,True,False
968,16,38,537,True,True,False
969,16,39,538,False,True,False
970,16,40,539,True,True,False
971,16,41,540,True,True,False
972,16,42,541,True,True,False
973,16,43,542,True,True,False
974,16,44,543,True,True,False
975,16,45,544,True,True,False
976,16,46,545,True,False,False
977,16,47,546,True,True,False
978,16,48,547,False,True,False
979,16,49,548,False,False,False
996,17,4,549,False,False,False
997,17,5,550,True,True,False
998,17,6,551,False,False,False
999,17,7,552,True,True,False
1000,17,8,553,True,False,False
1001,17,9,554,False,False,False
1002,17,10,555,False,False,False
1003,17,11,556,False,False,False
1004,17,12,557,True,False,False
1005,17,13,558,True,False,False
1006,17,14,559,True,False,False
1007,17,15,560,True,True,False
1008,17,16,561,True,True,False
1009,17,17,562,False,False,False
1010,17,18,563,False,False,False
1011,17,19,564,True,False,False
1012,17,20,565,True,True,False
1013,17,21,566,False,True,False
1014,17,22,567,False,True,False
1015,17,23,568,False,False,False
1016,17,24,569,False,False,False
1017,17,25,570,False,False,False
1018,17,26,571,False,False,False
1019,17,27,572,False,False,False
1020,17,28,573,False,False,False
1021,17,29,574,True,False,False
1022,17,30,575,True,True,False
1023,17,31,576,True,True,False
1024,17,32,577,True,False,False
1025,17,33,578,False,False,False
1026,17,34,579,False,False,False
1027,17,35,580,False,True,False
1028,17,36,581,True,True,False
1029,17,37,582,False,False,False
1030,17,38,583,False,False,False
1031,17,39,584,False,True,False
1032,17,40,585,False,True,False
1033,17,41,586,True,False,False
1034,17,42,587,True,False,False
1035,17,43,588,True,True,False
1036,17,44,589,True,False,False
1037,17,45,590,False,True,False
1038,17,46,591,True,True,False
1039,17,47,592,True,True,False
1040,17,48,593,True,True,False
1041,17,49,594,True,True,False
1043,17,51,595,False,False,False
1044,17,52,596,False,False,False
1058,18,4,597,False,False,False
1059,18,5,598,True,True,False
1060,18,6,599,True,True,False
1061,18,7,600,True,True,False
1062,18,8,601,False,True,False
1063,18,9,602,False,True,False
1064,18,10,603,False,True,False
1065,18,11,604,False,True,False
1066,18,12,605,True,True,False
1067,18,13,606,True,True,False
1068,18,14,607,True,True,False
1069,18,15,608,True,True,False
1070,18,16,609,True,True,False
1071,18,17,610,True,True,False
1072,18,18,611,True,True,False
1073,18,19,612,True,True,False
1074,18,20,613,True,True,False
1075,18,21,614,True,True,False
1076,18,22,615,True,True,False
1077,18,23,616,False,False,False
1078,18,24,617,False,False,False
1079,18,25,618,False,False,False
1080,18,26,619,False,False,False
1081,18,27,620,False,True,False
1082,18,28,621,False,True,False
1083,18,29,622,True,False,False
1084,18,30,623,True,True,False
1085,18,31,624,True,True,False
1086,18,32,625,False,False,False
1087,18,33,626,True,True,False
1088,18,34,627,True,True,False
1089,18,35,628,True,True,False
1090,18,36,629,True,True,False
1091,18,37,630,False,False,False
1092,18,38,631,False,False,False
1093,18,39,632,False,False,False
1094,18,40,633,True,True,False
1095,18,41,634,True,True,False
1096,18,42,635,True,False,False
1097,18,43,636,True,True,False
1098,18,44,637,True,False,False
1099,18,45,638,True,True,False
1100,18,46,639,True,True,False
1101,18,47,640,True,True,False
1102,18,48,641,False,True,False
1103,18,49,642,False,True,False
1104,18,50,643,False,True,False
1105,18,51,644,False,False,False
1106,18,52,645,True,False,False
1107,18,53,646,False,False,False
1120,19,4,647,False,False,False
1121,19,5,648,False,False,False
1122,19,6,649,True,True,False
1123,19,7,650,True,False,False
1124,19,8,651,True,False,False
1125,19,9,652,True,False,False
1126,19,10,653,True,False,False
1127,19,11,654,True,True,False
1128,19,12,655,True,True,False
1129,19,13,656,True,False,False
1130,19,14,657,True,False,False
1131,19,15,658,False,True,False
1132,19,16,659,True,False,False
1133,19,17,660,True,False,False
1134,19,18,661,False,False,False
1135,19,19,662,False,True,False
1136,19,20,663,False,True,False
1137,19,21,664,True,True,False
1138,19,22,665,True,True,False
1139,19,23,666,True,True,False
1140,19,24,667,False,False,False
1141,19,25,668,False,True,False
1142,19,26,669,True,True,False
1143,19,27,670,True,True,False
1144,19,28,671,True,True,False
1145,19,29,672,True,True,False
1146,19,30,673,True,True,False
1147,19,31,674,True,True,False
1148,19,32,675,True,True,False
1149,19,33,676,True,True,False
1150,19,34,677,False,False,False
1151,19,35,678,True,True,False
1152,19,36,679,True,True,False
1153,19,37,680,True,True,False
1154,19,38,681,True,False,False
1155,19,39,682,True,False,False
1156,19,40,683,True,False,False
1157,19,41,684,False,True,False
1158,19,42,685,False,True,False
1159,19,43,686,True,True,False
1160,19,44,687,True,False,False
1161,19,45,688,True,True,False
1162,19,46,689,True,True,False
1163,19,47,690,True,True,False
1164,19,48,691,False,True,False
1165,19,49,692,False,True,False
1166,19,50,693,False,True,False
1167,19,51,694,True,True,False
1168,19,52,695,True,False,False
1169,19,53,696,False,False,False
1181,20,3,697,False,False,False
1182,20,4,698,False,False,False
1183,20,5,699,False,False,False
1184,20,6,700,True,True,False
1185,20,7,701,False,False,False
1186,20,8,702,False,False,False
1187,20,9,703,False,False,False
1188,20,10,704,False,False,False
1189,20,11,705,True,False,False
1190,20,12,706,False,False,False
1191,20,13,707,False,False,False
1192,20,14,708,True,False,False
1193,20,15,709,False,True,False
1194,20,16,710,True,False,False
1195,20,17,711,False,False,False
1196,20,18,712,False,True,False
1197,20,19,713,False,True,False
1198,20,20,714,False,False,False
1199,20,21,715,True,True,False
1200,20,22,716,False,True,False
1201,20,23,717,True,True,False
1202,20,24,718,True,True,False
1203,20,25,719,True,True,False
1204,20,26,720,True,True,False
1205,20,27,721,False,True,False
1206,20,28,722,False,True,False
1207,20,29,723,True,True,False
1208,20,30,724,True,True,False
1209,20,31,725,False,True,False
1210,20,32,726,False,False,False
1211,20,33,727,False,False,False
1212,20,34,728,False,False,False
1213,20,35,729,True,True,False
1214,20,36,730,False,True,False
1215,20,37,731,True,True,False
1216,20,38,732,True,True,False
1217,20,39,733,True,True,False
1218,20,40,734,False,True,False
1219,20,41,735,False,False,False
1220,20,42,736,False,True,False
1221,20,43,737,True,True,False
1222,20,44,738,False,True,False
1223,20,45,739,True,True,False
1224,20,46,740,True,True,False
1225,20,47,741,False,False,False
1226,20,48,742,False,True,False
1227,20,49,743,False,False,False
1228,20,50,744,False,False,False
1229,20,51,745,True,True,False
1230,20,52,746,True,True,False
1231,20,53,747,True,True,False
1232,20,54,748,False,True,False
1243,21,3,749,False,True,False
1244,21,4,750,False,False,False
1245,21,5,751,False,False,False
1246,21,6,752,True,True,False
1247,21,7,753,False,False,False
1248,21,8,754,False,False,False
1249,21,9,755,False,False,False
1250,21,10,756,True,False,False
1251,21,11,757,True,False,False
1252,21,12,758,False,False,False
1253,21,13,759,False,False,False
1254,21,14,760,True,False,False
1255,21,15,761,True,True,False
1256,21,16,762,True,True,False
1257,21,17,763,False,True,False
1258,21,18,764,False,True,False
1259,21,19,765,False,False,False
1260,21,20,766,False,False,False
1261,21,21,767,True,True,False
1262,21,22,768,False,False,False
1263,21,23,769,False,False,False
1264,21,24,770,False,True,False
1265,21,25,771,False,True,False
1266,21,26,772,False,True,False
1267,21,27,773,False,True,False
1268,21,28,774,False,True,False
1269,21,29,775,True,True,False
1270,21,30,776,True,True,False
1271,21,31,777,True,True,False
1272,21,32,778,False,False,False
1273,21,33,779,False,False,False
1274,21,34,780,False,False,False
1275,21,35,781,True,True,False
1276,21,36,782,False,True,False
1277,21,37,783,True,False,False
1278,21,38,784,True,True,False
1279,21,39,785,True,True,False
1280,21,40,786,True,True,False
1281,21,41,787,True,True,False
1282,21,42,788,False,True,False
1283,21,43,789,True,True,False
1284,21,44,790,True,True,False
1285,21,45,791,True,True,False
1286,21,46,792,True,True,False
1287,21,47,793,True,False,False
1288,21,48,794,True,True,False
1289,21,49,795,True,True,False
1290,21,50,796,True,True,False
1291,21,51,797,True,True,False
1292,21,52,798,False,False,False
1293,21,53,799,True,False,False
1294,21,54,800,True,False,False
1295,21,55,801,False,False,False
1304,22,2,802,False,False,False
1305,22,3,803,False,True,False
1306,22,4,804,False,True,False
1307,22,5,805,True,True,False
1308,22,6,806,True,True,False
1309,22,7,807,False,False,False
1310,22,8,808,False,False,False
1311,22,9,809,True,False,False
1312,22,10,810,True,False,False
1313,22,11,811,False,False,False
1314,22,12,812,False,False,False
1315,22,13,813,False,False,False
1316,22,14,814,False,False,False
1317,22,15,815,True,True,False
1318,22,16,816,True,True,False
1319,22,17,817,False,False,False
1320,22,18,818,False,True,False
1321,22,19,819,False,True,False
1322,22,20,820,False,False,False
1323,22,21,821,True,True,False
1324,22,22,822,False,False,False
1325,22,23,823,False,True,False
1326,22,24,824,False,True,False
1327,22,25,825,False,True,False
1328,22,26,826,False,False,False
1329,22,27,827,False,True,False
1330,22,28,828,False,True,False
1331,22,29,829,True,True,False
1332,22,30,830,True,False,False
1333,22,31,831,True,True,False
1334,22,32,832,False,False,False
1335,22,33,833,False,False,False
1336,22,34,834,True,True,False
1337,22,35,835,True,True,False
1338,22,36,836,False,True,False
1339,22,37,837,True,True,False
1340,22,38,838,False,False,False
1341,22,39,839,False,False,False
1342,22,40,840,False,False,False
1343,22,41,841,True,False,False
1344,22,42,842,True,True,False
1345,22,43,843,True,True,False
1346,22,44,844,True,True,False
1347,22,45,845,True,True,False
1348,22,46,846,False,True,False
1349,22,47,847,True,True,False
1350,22,48,848,False,True,False
1351,22,49,849,False,True,False
1352,22,50,850,False,True,False
1353,22,51,851,True,False,False
1353,22,51,852,True,False,False
1354,22,52,853,False,False,False
1355,22,53,854,False,False,False
1366,23,2,855,False,False,False
1367,23,3,856,False,False,False
1368,23,4,857,False,True,False
1369,23,5,858,True,True,False
1370,23,6,859,False,False,False
1371,23,7,860,False,False,False
1372,23,8,861,False,False,False
1373,23,9,862,True,False,False
1374,23,10,863,False,False,False
1375,23,11,864,False,False,False
1376,23,12,865,False,False,False
1377,23,13,866,False,True,False
1378,23,14,867,True,True,False
1379,23,15,868,True,True,False
1380,23,16,869,True,True,False
1381,23,17,870,True,True,False
1382,23,18,871,False,True,False
1383,23,19,872,False,True,False
1384,23,20,873,True,True,False
1385,23,21,874,True,True,False
1386,23,22,875,False,True,False
1387,23,23,876,False,True,False
1388,23,24,877,False,True,False
1389,23,25,878,False,True,False
1390,23,26,879,False,True,False
1391,23,27,880,False,True,False
1392,23,28,881,True,True,False
1393,23,29,882,True,True,False
1394,23,30,883,True,False,False
1395,23,31,884,True,True,False
1396,23,32,885,True,True,False
1397,23,33,886,False,True,False
1398,23,34,887,True,True,False
1399,23,35,888,False,False,False
1400,23,36,889,True,False,False
1401,23,37,890,True,True,False
1402,23,38,891,True,True,False
1403,23,39,892,True,True,False
1404,23,40,893,True,False,False
1405,23,41,894,True,False,False
1406,23,42,895,True,False,False
1407,23,43,896,True,True,False
1408,23,44,897,True,True,False
1409,23,45,898,True,True,False
1410,23,46,899,True,False,False
1411,23,47,900,True,True,False
1412,23,48,901,False,True,False
1413,23,49,902,False,True,False
1414,23,50,903,False,True,False
1415,23,51,904,False,False,False
1427,24,1,905,False,False,False
1428,24,2,906,False,False,False
1429,24,3,907,False,False,False
1430,24,4,908,True,True,False
1431,24,5,909,True,True,False
1432,24,6,910,False,False,False
1433,24,7,911,False,False,False
1434,24,8,912,False,False,False
1435,24,9,913,True,False,False
1436,24,10,914,True,True,False
1437,24,11,915,False,True,False
1438,24,12,916,False,True,False
1439,24,13,917,False,True,False
1440,24,14,918,True,True,False
1441,24,15,919,False,True,False
1442,24,16,920,False,True,False
1443,24,17,921,True,True,False
1444,24,18,922,False,False,False
1445,24,19,923,False,False,False
1446,24,20,924,True,True,False
1447,24,21,925,True,True,False
1448,24,22,926,False,True,False
1449,24,23,927,False,False,False
1450,24,24,928,False,False,False
1451,24,25,929,False,True,False
1452,24,26,930,True,True,False
1453,24,27,931,True,True,False
1454,24,28,932,True,True,False
1455,24,29,933,True,True,False
1456,24,30,934,True,True,False
1457,24,31,935,True,True,False
1458,24,32,936,True,True,False
1459,24,33,937,True,True,False
1460,24,34,938,True,True,False
1461,24,35,939,True,True,False
1462,24,36,940,True,True,False
1463,24,37,941,True,True,False
1464,24,38,942,True,True,False
1465,24,39,943,False,True,False
1466,24,40,944,False,True,False
1467,24,41,945,False,True,False
1468,24,42,946,True,True,False
1469,24,43,947,False,True,False
1470,24,44,948,False,True,False
1471,24,45,949,True,True,False
1472,24,46,950,True,False,False
1473,24,47,951,True,False,False
1474,24,48,952,False,False,False
1475,24,49,953,False,False,False
1476,24,50,954,True,True,False
1477,24,51,955,True,False,False
1489,25,1,956,False,False,False
1490,25,2,957,False,False,False
1491,25,3,958,False,False,False
1492,25,4,959,True,True,False
1493,25,5,960,False,True,False
1494,25,6,961,False,False,False
1495,25,7,962,False,False,False
1496,25,8,963,False,True,False
