multiplier,road_mean_rel_error,rail_mean_rel_error,water_mean_rel_error
1.0,5.689775208375538,11.361689779867023,25.4468900704471
1.1,5.201071997095427,5.458791992047753,18.29508732455853
1.2,14.322559262687962,8.218770314954604,12.36737151133571
1.3,23.776122840685456,16.143889111560192,8.733087015215546
1.4,33.28103551775053,24.781075020913516,9.789711294418844
1.5,42.79998423835713,33.51506305939694,14.528881760085405
1.6,52.31998318758096,42.332578936236324,20.465017809726746
1.7000000000000002,61.839982136804686,51.18315405217166,26.994462018773376
1.8,71.35998108602863,60.034746053683186,34.282549495872715
