multiplier,road_mean_rel_error,rail_mean_rel_error,water_mean_rel_error
1.0,9.570799784462752,15.459502871867844,28.81383395684116
1.1,3.6190192343914402,7.604608210021508,22.20664434710089
1.2,9.624386067716658,5.756207963641696,16.294669190878125
1.3,18.55441497113762,11.423320259221514,11.375800455029113
1.4,27.58017672313882,19.310422974600325,8.652990454999026
1.5,36.61304004494436,27.513833427613193,11.923981475857362
1.6,45.6849642363234,35.8088024369139,17.167509864068453
1.7000000000000002,54.76486799702866,44.19351482335962,23.04244671323491
1.8,63.85679735257486,52.61513401877648,29.59088273407627
