multiplier,road_mean_rel_error,rail_mean_rel_error,water_mean_rel_error
1.0,7.973907666082687,14.365967719565662,29.645742049924632
1.1,3.173305219653306,6.962865731325932,23.0171346228499
1.2,11.130468059852873,6.395229825016339,17.59139130681323
1.3,20.24190493673658,12.705785976542234,13.49524202006519
1.4,29.455209909046054,20.716953873675642,13.538129607097476
1.5,38.69443939034081,29.0390934253456,17.95840651067838
1.6,47.940735349696844,37.454853559296076,23.694716126347796
1.7000000000000002,57.18703130905293,45.94169355635518,29.777383566489082
1.8,66.43332726840904,54.46513981535545,36.836262613058715
