id,xIndex,yIndex,AUTO,BOOL_ROAD,BOOL_RAILWAY,BOOL_WATERCOURSE,start,end,cost
"3","1","3","1","0","0","0","4621529.5313, 3451949.0675","4896296.93958, 3501495.06247",388150.508070652
"4","1","4","2","1","1","0","4619215.89836, 3425202.49976","4896296.93958, 3501495.06247",388986.490111362
"5","1","5","3","1","1","0","4622980.98841, 3385409.8771","4896296.93958, 3501495.06247",362781.05337531
"6","1","6","4","1","1","0","4624279.89531, 3343251.03187","4896296.93958, 3501495.06247",379963.223979585
"7","1","7","5","1","1","0","4621115.36675, 3309034.26741","4896296.93958, 3501495.06247",397148.433277662
"8","1","8","6","1","1","0","4633275.13123, 3267299.89267","4896296.93958, 3501495.06247",405330.336971126
"19","2","3","7","0","1","0","4658434.19919, 3460333.84317","4896296.93958, 3501495.06247",268773.214594955
"20","2","4","8","1","1","0","4656468.96594, 3424468.32857","4896296.93958, 3501495.06247",295723.091798451
"21","2","5","9","1","1","0","4656468.96594, 3384468.32857","4896296.93958, 3501495.06247",317338.566653822
"22","2","6","10","1","1","0","4656468.96594, 3344468.32857","4896296.93958, 3501495.06247",328698.352320057
"23","2","7","11","1","1","0","4656468.96594, 3304468.32857","4896296.93958, 3501495.06247",340949.06243284
"24","2","8","12","1","1","0","4656616.53586, 3264624.15741","4896296.93958, 3501495.06247",404446.449452301
"25","2","9","13","1","1","0","4659572.3734, 3224307.40806","4896296.93958, 3501495.06247",472959.508188686
"26","2","10","14","1","1","0","4660672.00691, 3186273.43598","4896296.93958, 3501495.06247",526625.966053683
"27","2","11","15","1","1","0","4670915.99907, 3147037.23918","4896296.93958, 3501495.06247",537237.443030767
"28","2","12","16","1","1","0","4672660.68079, 3108854.83869","4896296.93958, 3501495.06247",570519.591539267
"34","3","2","17","0","0","0","4703188.21875, 3490504.7699","4896296.93958, 3501495.06247",222570.584661881
"35","3","3","18","1","1","0","4696469.03646, 3464468.25795","4896296.93958, 3501495.06247",250662.880642313
"36","3","4","19","1","1","0","4696468.96594, 3424468.32857","4896296.93958, 3501495.06247",263210.274954269
"37","3","5","20","1","1","0","4696468.96594, 3384468.32857","4896296.93958, 3501495.06247",257538.092095998
"38","3","6","21","1","1","0","4696468.96594, 3344468.32857","4896296.93958, 3501495.06247",303922.952020657
"39","3","7","22","1","1","0","4696468.96594, 3304468.32857","4896296.93958, 3501495.06247",302910.375133005
"40","3","8","23","1","1","0","4696468.96594, 3264468.32857","4896296.93958, 3501495.06247",377811.283316864
"41","3","9","24","1","1","0","4696468.96594, 3224468.32857","4896296.93958, 3501495.06247",457476.616994773
"42","3","10","25","1","1","0","4696468.96594, 3184468.32857","4896296.93958, 3501495.06247",511882.756230562
"43","3","11","26","1","1","0","4696468.96594, 3144468.32857","4896296.93958, 3501495.06247",509251.229627741
"44","3","12","27","1","1","0","4697028.61483, 3106640.00843","4896296.93958, 3501495.06247",567394.133964954
"50","4","2","28","1","1","0","4738697.04647, 3498574.60785","4896296.93958, 3501495.06247",179953.356007025
"51","4","3","29","1","1","0","4736468.96594, 3464468.32857","4896296.93958, 3501495.06247",194604.242738894
