multiplier,road_mean_rel_error,rail_mean_rel_error,water_mean_rel_error
1.0,11.300952223979108,16.880659776780487,33.05627715728958
1.1,4.04457796764862,8.79320987561764,28.666334870451003
1.2,7.516092860927496,5.7512573167109675,24.946223185918825
1.3,15.77430878000869,10.412298781658462,22.19802665693144
1.4,24.457191829154162,17.7480497634834,22.989680301148503
1.5,33.18781894150322,25.562282712522585,27.82872200768842
1.6,41.980859511744,33.65178285739111,34.15958407444552
1.7000000000000002,50.81468509409537,41.81651893378634,40.967392987403755
1.8,59.6861371584539,50.01206641000869,48.80095169269569
