id,xIndex,yIndex,AUTO,BOOL_ROAD,BOOL_RAILWAY,BOOL_WATERCOURSE
5,1,5,1,False,False,False
6,1,6,2,True,True,False
7,1,7,3,False,True,False
8,1,8,4,True,True,False
9,1,9,5,True,True,False
10,1,10,6,True,True,False
11,1,11,7,False,True,False
29,2,4,8,False,False,False
30,2,5,9,False,False,False
31,2,6,10,True,True,False
32,2,7,11,True,True,False
33,2,8,12,True,True,False
34,2,9,13,True,True,False
35,2,10,14,True,False,False
36,2,11,15,True,True,False
37,2,12,16,True,True,False
38,2,13,17,True,True,False
39,2,14,18,False,True,False
40,2,15,19,True,True,False
41,2,16,20,True,True,False
54,3,4,21,False,False,False
55,3,5,22,False,True,False
56,3,6,23,True,True,False
57,3,7,24,True,True,False
58,3,8,25,True,True,False
59,3,9,26,True,True,False
60,3,10,27,True,False,False
61,3,11,28,True,True,False
62,3,12,29,True,False,False
63,3,13,30,True,True,False
64,3,14,31,True,True,False
65,3,15,32,True,True,False
66,3,16,33,True,True,False
67,3,17,34,True,True,False
68,3,18,35,True,True,False
69,3,19,36,False,True,False
78,4,3,37,False,False,False
79,4,4,38,True,True,False
80,4,5,39,True,True,False
81,4,6,40,True,True,False
82,4,7,41,True,True,False
83,4,8,42,True,True,False
84,4,9,43,True,True,False
85,4,10,44,True,True,False
86,4,11,45,True,True,False
87,4,12,46,True,True,False
88,4,13,47,True,True,False
89,4,14,48,True,True,False
90,4,15,49,True,True,False
91,4,16,50,True,True,False
92,4,17,51,True,True,False
93,4,18,52,True,True,False
94,4,19,53,True,True,False
95,4,20,54,False,False,False
103,5,3,55,False,False,False
104,5,4,56,True,True,False
105,5,5,57,True,True,False
106,5,6,58,False,True,False
107,5,7,59,True,True,False
108,5,8,60,True,True,False
109,5,9,61,False,True,False
110,5,10,62,True,True,False
111,5,11,63,False,True,False
112,5,12,64,True,True,False
113,5,13,65,True,True,False
114,5,14,66,True,True,False
115,5,15,67,True,True,False
116,5,16,68,True,True,False
117,5,17,69,True,True,False
118,5,18,70,True,True,False
119,5,19,71,True,True,False
120,5,20,72,True,True,False
127,6,2,73,False,False,False
128,6,3,74,True,True,False
129,6,4,75,True,True,False
130,6,5,76,True,True,False
131,6,6,77,False,True,False
132,6,7,78,True,True,False
133,6,8,79,True,True,False
134,6,9,80,True,True,False
135,6,10,81,True,True,False
136,6,11,82,True,True,False
137,6,12,83,True,False,False
138,6,13,84,True,True,False
139,6,14,85,True,True,False
140,6,15,86,True,True,False
141,6,16,87,True,True,False
142,6,17,88,True,True,False
143,6,18,89,True,False,False
144,6,19,90,True,True,False
145,6,20,91,True,True,False
152,7,2,92,True,True,False
153,7,3,93,True,True,False
154,7,4,94,True,True,False
155,7,5,95,True,True,False
156,7,6,96,True,True,False
157,7,7,97,True,True,False
158,7,8,98,True,True,False
159,7,9,99,True,True,False
160,7,10,100,False,True,False
161,7,11,101,False,True,False
162,7,12,102,True,True,False
163,7,13,103,True,True,False
164,7,14,104,True,True,False
165,7,15,105,True,True,False
166,7,16,106,True,True,False
167,7,17,107,True,True,False
168,7,18,108,True,True,False
169,7,19,109,True,True,False
170,7,20,110,True,True,False
171,7,21,111,True,False,False
177,8,2,112,False,False,False
178,8,3,113,True,True,False
179,8,4,114,True,False,False
180,8,5,115,True,True,False
181,8,6,116,True,True,False
182,8,7,117,True,True,False
183,8,8,118,True,True,False
184,8,9,119,True,True,False
185,8,10,120,True,True,False
186,8,11,121,True,True,False
187,8,12,122,True,True,False
188,8,13,123,True,True,False
189,8,14,124,True,True,False
190,8,15,125,True,True,False
191,8,16,126,True,True,False
192,8,17,127,True,True,False
193,8,18,128,True,True,False
194,8,19,129,True,True,False
195,8,20,130,False,True,False
196,8,21,131,True,True,False
197,8,22,132,True,True,False
201,9,1,133,False,True,False
202,9,2,134,True,True,False
203,9,3,135,True,True,False
204,9,4,136,True,False,False
205,9,5,137,True,False,False
206,9,6,138,True,True,False
207,9,7,139,True,True,False
208,9,8,140,True,True,False
209,9,9,141,True,True,False
210,9,10,142,False,True,False
211,9,11,143,False,True,False
212,9,12,144,True,True,False
