id,xIndex,yIndex,AUTO,BOOL_ROAD,BOOL_RAILWAY,BOOL_WATERCOURSE,start,end,cost
"8","1","8","1","0","0","0","4605647.02275, 3448348.83744","4873968.96594, 3511968.32857",188885.147009396
"9","1","9","2","1","1","0","4605574.02748, 3437270.74683","4873968.96594, 3511968.32857",188885.147009396
"10","1","10","3","1","0","0","4606984.16221, 3422367.26283","4873968.96594, 3511968.32857",188885.147009396
"11","1","11","4","0","0","0","4608385.73563, 3407554.26195","4873968.96594, 3511968.32857",188885.147009396
"12","1","12","5","0","0","0","4609756.08574, 3393071.25515","4873968.96594, 3511968.32857",188885.147009396
"13","1","13","6","1","1","0","4610869.70575, 3381301.58693","4873968.96594, 3511968.32857",188885.147009396
"16","1","16","7","1","0","0","4609721.20773, 3329049.57084","4873968.96594, 3511968.32857",188885.147009396
"17","1","17","8","0","0","0","4607248.33204, 3316085.71507","4873968.96594, 3511968.32857",188885.147009396
"18","1","18","9","0","0","0","4605967.77722, 3305377.86515","4873968.96594, 3511968.32857",188885.147009396
"49","2","7","10","0","0","0","4624854.08987, 3460202.33129","4873968.96594, 3511968.32857",177139.172753823
"50","2","8","11","0","0","0","4619447.45079, 3451275.12977","4873968.96594, 3511968.32857",177139.172753823
"51","2","9","12","1","1","0","4618968.96594, 3436968.32857","4873968.96594, 3511968.32857",188885.147009396
"52","2","10","13","1","1","0","4618968.96594, 3421968.32857","4873968.96594, 3511968.32857",188885.147009396
"53","2","11","14","0","1","0","4618968.96594, 3406968.32857","4873968.96594, 3511968.32857",188885.147009396
"54","2","12","15","0","1","0","4618968.96594, 3391968.32857","4873968.96594, 3511968.32857",188885.147009396
"55","2","13","16","1","1","0","4619061.12392, 3377041.33702","4873968.96594, 3511968.32857",188885.147009396
"56","2","14","17","1","1","0","4620172.20399, 3362251.27696","4873968.96594, 3511968.32857",188885.147009396
"57","2","15","18","1","1","0","4620413.2094, 3346532.59219","4873968.96594, 3511968.32857",188885.147009396
"58","2","16","19","1","1","0","4618978.80029, 3331958.84122","4873968.96594, 3511968.32857",188885.147009396
"59","2","17","20","1","1","0","4618968.96594, 3316968.32857","4873968.96594, 3511968.32857",188885.147009396
"60","2","18","21","1","1","0","4619483.85987, 3303108.07531","4873968.96594, 3511968.32857",188885.147009396
"61","2","19","22","0","0","0","4626340.24837, 3294423.90534","4873968.96594, 3511968.32857",188885.147009396
"91","3","7","23","0","0","0","4635487.84522, 3462618.98901","4873968.96594, 3511968.32857",177139.172753823
"92","3","8","24","0","0","0","4633968.96594, 3451968.32857","4873968.96594, 3511968.32857",177139.172753823
"93","3","9","25","0","1","0","4633968.96594, 3436968.32857","4873968.96594, 3511968.32857",188885.147009396
"94","3","10","26","1","1","0","4633968.96594, 3421968.32857","4873968.96594, 3511968.32857",188885.147009396
"95","3","11","27","1","1","0","4633968.96594, 3406968.32857","4873968.96594, 3511968.32857",188885.147009396
"96","3","12","28","1","1","0","4633968.96594, 3391968.32857","4873968.96594, 3511968.32857",188885.147009396
"97","3","13","29","1","1","0","4633968.96594, 3376968.32857","4873968.96594, 3511968.32857",188885.147009396
"98","3","14","30","1","0","0","4633968.96594, 3361968.32857","4873968.96594, 3511968.32857",188885.147009396
"99","3","15","31","1","0","0","4633968.96594, 3346968.32857","4873968.96594, 3511968.32857",188885.147009396
"100","3","16","32","1","0","0","4633968.96594, 3331968.32857","4873968.96594, 3511968.32857",188885.147009396
"101","3","17","33","0","0","0","4633968.96594, 3316968.32857","4873968.96594, 3511968.32857",188885.147009396
"102","3","18","34","1","1","0","4633968.96594, 3301968.32857","4873968.96594, 3511968.32857",188885.147009396
"103","3","19","35","1","1","0","4635615.53162, 3287071.95869","4873968.96594, 3511968.32857",188885.147009396
"104","3","20","36","1","1","0","4635717.47159, 3271967.97391","4873968.96594, 3511968.32857",188885.147009396
"105","3","21","37","1","1","0","4635861.53692, 3257195.75216","4873968.96594, 3511968.32857",188885.147009396
"106","3","22","38","0","0","0","4639132.20027, 3248148.07645","4873968.96594, 3511968.32857",188885.147009396
"109","3","25","39","1","1","0","4641397.33692, 3191223.30843","4873968.96594, 3511968.32857",192327.314140029
"110","3","26","40","1","0","0","4641326.19891, 3187502.58646","4873968.96594, 3511968.32857",192327.314140029
"132","4","6","41","0","0","0","4655854.5672, 3474747.58861","4873968.96594, 3511968.32857",5558.42427111172
"133","4","7","42","0","0","0","4649628.87497, 3465801.53009","4873968.96594, 3511968.32857",5558.42427111172
"134","4","8","43","0","0","0","4648968.96594, 3451968.32857","4873968.96594, 3511968.32857",177139.172753823
"135","4","9","44","0","0","0","4648968.96594, 3436968.32857","4873968.96594, 3511968.32857",177139.172753823
"136","4","10","45","0","1","0","4648968.96594, 3421968.32857","4873968.96594, 3511968.32857",188885.147009396
"137","4","11","46","1","1","0","4648968.96594, 3406968.32857","4873968.96594, 3511968.32857",188885.147009396
"138","4","12","47","1","1","0","4648968.96594, 3391968.32857","4873968.96594, 3511968.32857",188885.147009396
"139","4","13","48","1","1","0","4648968.96594, 3376968.32857","4873968.96594, 3511968.32857",188885.147009396
"140","4","14","49","1","1","0","4648968.96594, 3361968.32857","4873968.96594, 3511968.32857",188885.147009396
"141","4","15","50","1","0","0","4648968.96594, 3346968.32857","4873968.96594, 3511968.32857",188885.147009396
"142","4","16","51","1","0","0","4648968.96594, 3331968.32857","4873968.96594, 3511968.32857",188885.147009396
"143","4","17","52","1","0","0","4648968.96594, 3316968.32857","4873968.96594, 3511968.32857",188885.147009396
"144","4","18","53","1","1","0","4648968.96594, 3301968.32857","4873968.96594, 3511968.32857",188885.147009396
"145","4","19","54","1","1","0","4648968.96594, 3286968.32857","4873968.96594, 3511968.32857",188885.147009396
"146","4","20","55","0","1","0","4648968.96594, 3271968.32857","4873968.96594, 3511968.32857",188885.147009396
"147","4","21","56","1","1","0","4648968.96594, 3256968.32857","4873968.96594, 3511968.32857",188885.147009396
"148","4","22","57","1","0","0","4649584.75897, 3242160.5052","4873968.96594, 3511968.32857",188885.147009396
"149","4","23","58","0","1","0","4649625.65726, 3226912.40505","4873968.96594, 3511968.32857",188885.147009396
"150","4","24","59","1","1","0","4649319.59569, 3211914.79986","4873968.96594, 3511968.32857",192327.314140029
"151","4","25","60","1","1","0","4649032.84438, 3196931.43689","4873968.96594, 3511968.32857",192327.314140029
"152","4","26","61","1","1","0","4650225.96894, 3182996.26046","4873968.96594, 3511968.32857",192327.314140029
"153","4","27","62","1","0","0","4654343.11169, 3171718.95396","4873968.96594, 3511968.32857",192327.314140029
"174","5","6","63","0","0","0","4665975.77384, 3477047.76303","4873968.96594, 3511968.32857",5558.42427111172
"175","5","7","64","0","0","0","4663968.96594, 3466968.32857","4873968.96594, 3511968.32857",5558.42427111172
"176","5","8","65","0","1","0","4663968.96594, 3451968.32857","4873968.96594, 3511968.32857",177139.172753823
