multiplier,road_mean_rel_error,rail_mean_rel_error,water_mean_rel_error
1.0,11.204684358249056,15.914242828196326,27.260323294620505
1.1,3.549665533194067,8.79587886994794,21.467837105564033
1.2,7.358586865558642,7.268799281618388,17.135921992402253
1.3,15.720054273154961,12.116797341953335,13.846721253600245
1.4,24.36764250939128,19.228471381616895,12.161532712352718
1.5,33.200631689471244,27.125244804757266,15.03474915467337
1.6,42.080673802102645,35.26307797961595,20.14807126536295
1.7000000000000002,50.96071591473409,43.534938398006666,25.805473867596287
1.8,59.84075802736551,51.86226163613917,32.260526587552505
