multiplier,road_mean_rel_error,rail_mean_rel_error,water_mean_rel_error
1.0,11.63232819444754,16.86094082940457,32.795820884626735
1.1,4.013285257040899,9.24572878935649,26.075402973089403
1.2,6.941609976908101,6.935216876441193,19.800484300734773
1.3,15.130706519590138,11.678693410482506,13.841829006955424
1.4,23.83367919352786,18.746910373545884,9.092101942631649
1.5,32.59777316189672,26.478770512581352,8.229128424322683
1.6,41.41284643739667,34.47034790364161,10.793248708063
1.7000000000000002,50.251149339733956,42.581017467159285,15.830830696914791
1.8,59.089452242071246,50.75929520887522,21.109882118983936
