id,xIndex,yIndex,AUTO,BOOL_ROAD,BOOL_RAILWAY,BOOL_WATERCOURSE
231,15,7,192,True,True,False
232,15,8,193,True,True,False
233,15,9,194,True,True,False
234,15,10,195,True,True,False
235,15,11,196,True,True,False
236,15,12,197,True,True,False
237,15,13,198,True,True,False
238,15,14,199,True,True,False
239,15,15,200,True,True,False
242,16,2,201,False,False,False
243,16,3,202,True,True,False
244,16,4,203,True,True,False
245,16,5,204,True,True,False
246,16,6,205,True,True,False
247,16,7,206,True,True,False
248,16,8,207,True,True,False
249,16,9,208,True,True,False
250,16,10,209,True,True,False
251,16,11,210,True,True,False
252,16,12,211,True,True,False
253,16,13,212,True,True,False
254,16,14,213,True,True,False
255,16,15,214,True,True,False
260,17,4,215,True,True,False
261,17,5,216,False,True,False
262,17,6,217,False,False,False
263,17,7,218,True,True,False
264,17,8,219,True,False,False
265,17,9,220,True,True,False
266,17,10,221,True,True,False
267,17,11,222,True,True,False
268,17,12,223,True,True,False
269,17,13,224,True,True,False
270,17,14,225,True,True,False
270,17,14,226,True,True,False
271,17,15,227,False,False,False
272,17,16,228,False,False,False
281,18,9,229,True,True,False
282,18,10,230,True,True,False
283,18,11,231,True,True,False
284,18,12,232,True,True,False
285,18,13,233,True,False,False
